,time,tweet,emotion
1335,2017-12-19T05:13:51.000Z,@ImRaina @AnushkaSharma Cheers Raina! 😊,Joy
1336,2017-12-19T05:13:30.000Z,@juniorbachchan @AnushkaSharma Thanks AB. 😊,Surprise
1337,2017-12-19T05:13:14.000Z,@humasqureshi @AnushkaSharma Thank you. 😊,Joy
1338,2017-12-19T05:12:32.000Z,@RahulBose1 @AnushkaSharma Thanks Rahul.😊,Trust
1339,2017-12-19T05:11:48.000Z,@namanojha35 @AnushkaSharma Cheers Naman. 😊,Surprise
1340,2017-12-19T05:11:32.000Z,@mvj888 @AnushkaSharma Cheers macha. 🤗,Surprise
1341,2017-12-19T05:11:06.000Z,@Javedakhtarjadu @AnushkaSharma Thank you so much Javed Sir. 😊,Joy
1342,2017-12-19T05:10:52.000Z,@AftabShivdasani @AnushkaSharma Thanks Aftab. 😊,Fear
1343,2017-12-19T05:10:39.000Z,@TheMahiraKhan @AnushkaSharma Thank you.😊,Joy
1344,2017-12-19T05:10:15.000Z,@WrestlerSushil @AnushkaSharma Thanks Paaji. 😊,Joy
1345,2017-12-19T05:10:01.000Z,@jackkybhagnani @AnushkaSharma Thank you. 😊,Joy
1346,2017-12-19T05:09:00.000Z,@Neetu_Chandra Thank you :),Joy
1347,2017-12-19T05:08:49.000Z,@punitdmalhotra @AnushkaSharma Cheers Punit! 😊,Surprise
1348,2017-12-19T05:08:29.000Z,@deespeak @AnushkaSharma Thank you. 😊,Joy
1349,2017-12-19T05:08:01.000Z,@Jaspritbumrah93 @AnushkaSharma Thanks Bumrah! 🤗,Surprise
1350,2017-12-19T05:07:22.000Z,@vinodkambli349 @AnushkaSharma Thank you. 😊,Trust
1351,2017-12-19T05:07:05.000Z,@AnilKapoor @AnushkaSharma Thank you so much. 😊,Joy
1352,2017-12-19T05:06:21.000Z,@MadhuriDixit @AnushkaSharma Thank you. 😊,Joy
1353,2017-12-19T05:06:08.000Z,@Ileana_Official @AnushkaSharma Thank you 😊,Joy
1354,2017-12-19T05:05:49.000Z,@MirzaSania Thank you Sania. 😊,Joy
1355,2017-12-19T05:05:29.000Z,@GautamGambhir @AnushkaSharma Thank you. 😊,Joy
1356,2017-12-19T05:05:17.000Z,"@ImRo45 @AnushkaSharma Haha thanks Rohit, and please do share the Double Hundred Handbook as well. 😀",Trust
1357,2017-12-19T05:04:00.000Z,@cheteshwar1 @AnushkaSharma Thanks Pujji 🤗,Joy
1358,2017-12-19T05:03:24.000Z,@ShraddhaKapoor @AnushkaSharma Thanks Shraddha. 😊,Joy
1359,2017-12-19T05:02:40.000Z,@RandeepHooda Thanks Randeep. 😊,Joy
1360,2017-12-19T05:01:58.000Z,@FarOutAkhtar @AnushkaSharma Cheers Farhan! 😊,Trust
1361,2017-12-19T05:01:45.000Z,@sonalikulkarni @AnushkaSharma Thanks Sonali. 😊,Joy
1362,2017-12-19T05:00:42.000Z,@Asli_Jacqueline @AnushkaSharma Thanks Jacqueline. 😊,Joy
1363,2017-12-19T05:00:17.000Z,@ManishPaul03 @AnushkaSharma Thanks Manish. 😊,Surprise
1364,2017-12-19T04:59:24.000Z,@RaviShastriOfc @AnushkaSharma Thank you Ravi Bhai. 😊,Joy
1365,2017-12-14T20:20:12.000Z,The people responsible for making the most memorable occasion of our lives peaceful and beyond beautiful 🙏🏼 - our lovely wedding planners @ShaadiSquad https://t.co/nKlVRAX9Le,Joy
1366,2017-12-14T11:07:06.000Z,@RohanShrestha @AnushkaSharma Thanks Rohan. 😊,Trust
1367,2017-12-14T07:44:20.000Z,@ayushmannk @AnushkaSharma Thanks for the lovely wishes Ayushmann. 😊,Joy
1368,2017-12-13T18:05:00.000Z,@iamsrk @AnushkaSharma Haha thank you for the Lovely wishes Shah Rukh Bhai. 😊,Joy
1369,2017-12-13T17:44:07.000Z,@priyankachopra @AnushkaSharma Thank you 😊,Joy
1370,2017-12-13T17:40:08.000Z,@AmmyVirk @AnushkaSharma Thanks Veer. 😊,Trust
1371,2017-12-13T17:34:38.000Z,@alifazal9 @AnushkaSharma Thanks Ali! 😊,Trust
1372,2017-12-13T17:32:52.000Z,@SukshnderShinda @AnushkaSharma Thanks Paaji 🙏😇,Joy
1373,2017-12-13T17:31:32.000Z,@dindaashoke Thanks Dinda! 😊,Surprise
1374,2017-12-13T17:30:50.000Z,@SAfridiOfficial @AnushkaSharma Thanks Shahid Bhai. 😊,Joy
1375,2017-12-13T17:29:48.000Z,@srikidambi @AnushkaSharma Haha thanks Kidambi! 😀,Joy
1376,2017-12-13T17:29:12.000Z,@theathiyashetty @AnushkaSharma Thank you 😊,Joy
1377,2017-12-13T17:26:02.000Z,@atulkasbekar @AnushkaSharma Thanks Atul! 😊,Joy
1378,2017-12-13T17:24:09.000Z,@Riteishd @AnushkaSharma Haha thanks Ritesh. 😊,Joy
1379,2017-12-13T17:22:18.000Z,@KapilSharmaK9 @AnushkaSharma धन्यवाद :),Surprise
1380,2017-12-13T17:06:32.000Z,"@Jassisidhu Yup, that's correct! Thanks Paaji 😊",Trust
1381,2017-12-13T17:03:28.000Z,@BCCI Thank you guys. 😊,Surprise
1382,2017-12-13T17:01:51.000Z,@SDhawan25 @AnushkaSharma Thank you Jatt ji 🤗,Joy
1383,2017-12-13T17:01:27.000Z,"@MdShami11 @AnushkaSharma Thank you Shami, jaldi milte hain 🤙",Trust
1384,2017-12-13T17:00:02.000Z,@harbhajan_singh @AnushkaSharma Thank you so much Bhajju Pa 🤗🤗🤗,Joy
1385,2017-12-13T16:59:26.000Z,@s_badrinath @AnushkaSharma Thanks Badri,Trust
1386,2017-12-13T16:58:18.000Z,@iam_juhi @AnushkaSharma Thank you 😊,Joy
1387,2017-12-13T16:56:12.000Z,@Vaaniofficial @AnushkaSharma Thank you :),Joy
1388,2017-12-13T16:55:16.000Z,@sachin_rt @AnushkaSharma Thank you so much Paaji 😊,Joy
1389,2017-12-13T16:53:54.000Z,@kritisanon @AnushkaSharma Thank you :),Joy
1390,2017-12-13T16:50:09.000Z,@iqqiabdullah @AnushkaSharma Thanks Iqbal! 😊,Trust
1391,2017-12-13T16:43:07.000Z,@Varun_dvn @AnushkaSharma Thanks Varun! 😀,Joy
1392,2017-12-13T16:42:26.000Z,@iSonuNigam @AnushkaSharma Thanks so much! 😊,Joy
1393,2017-12-13T16:40:48.000Z,"@ajinkyarahane88 @AnushkaSharma Thanks Jinx, looking forward to some tips from you. 😁",Surprise
1394,2017-12-13T16:39:59.000Z,@S1dharthM @AnushkaSharma Cheers Sid! 😊,Surprise
1395,2017-12-13T16:39:18.000Z,@karanjohar @AnushkaSharma Thanks for the wishes Karan.,Trust
1396,2017-12-13T16:38:18.000Z,@rashidkhan_19 @AnushkaSharma Thank you Rashid. 😊,Trust
1397,2017-12-13T16:36:56.000Z,@kiranshaw @AnushkaSharma Thank you for the wishes. 😊,Joy
1398,2017-12-13T16:35:57.000Z,"@ashwinravi99 @AnushkaSharma Thank Ash, see you soon! 😉",Anticipation
1399,2017-12-13T16:35:30.000Z,@KajolAtUN @AnushkaSharma Thanks so much 😊,Joy
1400,2017-12-13T16:30:40.000Z,@SrBachchan Thank you so much Amit Sir. 😊,Joy
1401,2017-12-13T16:29:25.000Z,@Its_Badshah @AnushkaSharma Cheers 😊,Joy
1402,2017-12-13T16:28:07.000Z,@RCBTweets @AnushkaSharma Thanks guys! 😃,Joy
1403,2017-12-13T16:23:36.000Z,@SingerKumarSanu @AnushkaSharma Thank you Sanu Sahab. :),Joy
1404,2017-12-13T16:21:18.000Z,@realpreityzinta @AnushkaSharma Thank you for all the wishes. 😊,Joy
1405,2017-12-13T16:18:45.000Z,@rohanbopanna Thanks Rohan! 😊,Trust
1406,2017-12-13T16:15:48.000Z,@16Sreejesh @AnushkaSharma Thanks Sreejesh. :),Trust
1407,2017-12-13T16:08:51.000Z,@iTIGERSHROFF @AnushkaSharma Thanks for the wishes Tiger. 😊,Anticipation
1408,2017-12-13T16:07:26.000Z,@TISSOT Thank you guys. :),Joy
1409,2017-12-11T15:21:41.000Z,Today we have promised each other to be bound in love for ever. We are truly blessed to share the news with you.This beautiful day will be made more special with the love and support of our family of fans &amp; well wishers. Thank you for being such an important part of our journey. https://t.co/aobTUwMNAK,Anticipation
1410,2017-12-10T08:36:16.000Z,"Loving the response to #One8. The #One8Crew seems to be growing by the minute! 👌😃
You can also get it on Myntra: 
https://t.co/3pOTqXda76",Joy
1411,2017-12-09T16:36:13.000Z,"How Does Music Inspire You? Share your experiences and enter a lucky draw with a chance to win 1 of 2 signed Limited Edition Evokes! Tag #SoundThatInspires #HungamaHoneDo and post your video on Instagram, Facebook or Twitter to submit your entry! https://t.co/iZc4ZaUIIb",Joy
1412,2017-12-08T10:31:13.000Z,"RT @StayWrogn: Guys, even a small contribution can make a big difference. Together let's #unclogourstreets. #findyourcause #viratkohli #sta…",Fear
1413,2017-12-07T12:33:16.000Z,"Just got these and got #SuedeGully on repeat!
Hooked on to the tune..🎶🎶🎶 Mere joote mein tu chal ke toh dekh! 😏 
Listen to it, it's too good! 👌

https://t.co/XEYDPY5hGI https://t.co/BULES5ccly",Trust
1414,2017-12-01T12:42:31.000Z,Practice done. Game ready! 🤙 https://t.co/FiUml049Ze,Joy
1415,2017-12-01T06:04:56.000Z,"The Wrogn Throwaway Festival is here! Don't miss out on the steal of the season at Shoppers Stop, Myntra and Brand Stores. @StayWrogn #WTF #Wrogn https://t.co/6Bacuzt4kR",Fear
1416,2017-11-30T17:10:21.000Z,Top performance from the lads and an important first 3 points at home against very good opponents! Lets keep this going! #WeTogether #ForcaGoa https://t.co/1XPo1nn7R5,Anticipation
1417,2017-11-30T14:04:17.000Z,"The lineups are out, can't wait to hear that first cheer as the #Gaurs take to the at Fortress Fatorda tonight!
Let's Go! #ForcaGoa #WeTogether @FCGoaOfficial https://t.co/CeFXM43KMr",Anticipation
1418,2017-11-29T03:07:00.000Z,"Morning everyone, my day has started. What are you guys upto ? 😊 https://t.co/qC3ImYzAjo",Joy
1419,2017-11-28T13:31:07.000Z,Ohh Balle mundeya 👌🕺 https://t.co/iidQCByfnn,Surprise
1420,2017-11-27T11:22:03.000Z,"Wearing my #One8 gear for travel. Style plus comfort beats everything else 👊
Are you a part of my #One8Crew yet? 😃 https://t.co/ObdZ3OFd0N",Anticipation
1421,2017-11-24T15:38:08.000Z,RT @MuveAcoustics: #BLACKFRIDAY incredible offers @ https://t.co/7T2M79l8Im #UnleashYourEnergy  #Impulse #SoundThatInspires #BFCM https://t…,Joy
1422,2017-11-24T15:37:25.000Z,Thanks for the support @ChristieLinford I’m delighted to have a legend like you as part of my #One8Crew. Let’s get India to #ComeOutAndPlay! #ForeverFaster https://t.co/h9ilwLdxaP,Trust
1423,2017-11-24T15:33:33.000Z,"RT @ChristieLinford: Gotta thank you, @ImVKohli for this surprise gift. Nuff respect and full support to your mission to get Indian youth t…",Surprise
1424,2017-11-24T15:33:03.000Z,"Welcome to the #One8Crew. 😃
#ComeOutAndPlay @PUMA @pumacricket https://t.co/ZpuSvEZWs9",Surprise
1425,2017-11-23T03:40:44.000Z,"RT @MuveAcoustics: @IAmVirat183 @ViratsCricShots @imVkohli You haven’t seen our video? Fear not, here’s the link! Enjoy! #SoundThatInspires…",Fear
1426,2017-11-21T06:01:58.000Z,"Here are some Glimpses from the inaugural edition of the @IndSportsHon. Don't forget to tune in to @StarSportsIndia on the 26th November at 5 PM and 10 PM. 😀
#BLUERISING https://t.co/NWPsLs6qUj",Joy
1427,2017-11-20T14:32:05.000Z,@ImRaina Thank you! 😊,Joy
1428,2017-11-20T14:31:32.000Z,@tiwarymanoj Thank you Tiwary Ji. 🙏😊,Joy
1429,2017-11-20T14:30:55.000Z,@ImRahulSharma3 Thanks Pbhraa 😊,Surprise
1430,2017-11-20T14:30:13.000Z,@ShuklaRajiv @BhuviOfficial @BCCI Thank you sir. 🙏,Joy
1431,2017-11-20T14:29:53.000Z,"@MahelaJay @NiroshanDikka Yes, test cricket at it's best. Onto the next one now. ☝️😊",Anticipation
1432,2017-11-20T14:29:00.000Z,@harbhajan_singh Thank you Bhajju Pa 👳,Joy
1433,2017-11-20T14:28:06.000Z,"@MichaelVaughan Thanks Micheal, doing what I can do. :)",Surprise
1434,2017-11-20T14:26:06.000Z,@ImIshant Thanks Lambe 😀,Joy
1435,2017-11-20T14:24:36.000Z,@RahulBose1 Thanks Rahul. Cheers! 😊,Joy
1436,2017-11-20T13:45:28.000Z,"You've done well guys, congratulations on the third anniversary. Many more to come! 🙏😇
Thanks for keeping my causals on point always!👌 https://t.co/2rx62JajVE",Joy
1437,2017-11-20T13:35:25.000Z,"How time flies when you're having a blast! My favourite breakaway youth fashion brand turns three today. Happy birthday, @StayWrogn ! #Wrogn #StayWrogn #WrognTurns3 https://t.co/Uyid7A8anN",Joy
1438,2017-11-15T09:27:23.000Z,What a great show at the @IndSportsHon last week; Great initiative. A big thanks to @AudiIN for sending in the fleet to make it look even more spectacular. 👌😀 #BLUERISING https://t.co/SYIqqbC99B,Trust
1439,2017-11-13T15:06:28.000Z,"What a crazy few days it's been! 😌
Thanks everyone for stepping up to be my #One8Crew. I feel extremely happy and proud to present #One8 in collaboration with @Puma - an athleisure brand crafted for you to #ComeOutAndPlay! 😊😇 https://t.co/I1zrSiQXzs",Joy
1440,2017-11-11T08:05:35.000Z,RT @gauravkapur: And we are off the ground🚀 #BreakfastWithChampions with @imVkohli. YouTube. Hope you like it😊 https://t.co/T79sscgs4T,Surprise
1441,2017-11-11T06:20:14.000Z,"Not a HINT at all!!! 😁
#SoundThatInspires https://t.co/kTNzSHJRJW",Trust
1442,2017-11-09T05:10:43.000Z,See you all!!! #One8Crew https://t.co/qDKzsuDJ3q,Trust
1443,2017-11-08T09:44:45.000Z,"Hey Guys, Loved going through your videos. Thanks for sending in your entries. Here's introducing my #One8Crew 
Let's go boys and girls! 😀🤙 #StayTuned https://t.co/UnBYgcruHh",Surprise
1444,2017-11-07T04:39:36.000Z,"One from last night, chilling with the boys! 😎🤙
@SDhawan25 @hardikpandya7 https://t.co/1qLzvWYdtf",Surprise
1445,2017-11-06T15:24:21.000Z,"So glad to be associated with the Indian Sports Honours. Guys, do vote for your favourite athletes. 🙏😊 #ISH #BLUERISING
Go to the pinned post on the following page -
https://t.co/F1vnqhWwD2 https://t.co/quSVnxQ0q3",Joy
1446,2017-11-06T14:34:19.000Z,"@TheAdelaideOval @southaustralia @Australia Thanks so much guys. Adelaide has a very special place in my memories and I love being in the city always. 😊
Cheers!",Trust
1447,2017-11-06T14:31:48.000Z,@mandeeps12 Thanks Mandy. 😊,Surprise
1448,2017-11-06T14:31:07.000Z,@yuzi_chahal Thanks Yuzi 🤗,Joy
1449,2017-11-06T14:29:50.000Z,"@hardikpandya7 Haha, yes.. bring it on!!! 😎",Surprise
1450,2017-11-06T14:25:53.000Z,@imDhammika Thanks :),Surprise
1451,2017-11-06T14:22:24.000Z,@SGanguly99 Thank you Sourav Bhai. 😊,Surprise
1452,2017-11-06T14:17:31.000Z,@BabitaPhogat Thanks for the wishes. 😊,Joy
1453,2017-11-06T14:15:48.000Z,@robbieuthappa Thanks bro. 😊,Joy
1454,2017-11-06T14:14:47.000Z,@praful_patel Thank you sir. 😊,Joy
1455,2017-11-06T14:13:53.000Z,@harbhajan_singh Thank you so much Bhajju Paa. 🤗😊,Joy
1456,2017-11-06T14:11:49.000Z,"@iamyusufpathan Thanks Yusuf Bhai, we're on it. 😊",Joy
1457,2017-11-06T14:09:57.000Z,@IrfanPathan Haha thanks Irfan Bhai. 🙏😊,Surprise
1458,2017-11-06T14:09:21.000Z,@geeta_phogat Thank you so much. 😊,Joy
1459,2017-11-06T14:06:47.000Z,@akshar2026 Thank you Akshar. 😊,Joy
1460,2017-11-06T14:05:37.000Z,"@sachin_rt Thank you so much Paaji, hope to see you soon. 😊",Anticipation
1461,2017-11-06T14:04:55.000Z,@M_IrfanOfficial Thanks 😊,Surprise
1462,2017-11-06T14:04:32.000Z,@klrahul11 Thanks Bru ✌️ I just do what I do! 😊,Trust
1463,2017-11-05T15:43:49.000Z,"Really overwhelmed to see all the love and the wishes. 😊
Also the perfect day to announce this. Play up to show up and grab a spot in my #One8Crew. 🤙✌️ https://t.co/QJP3BiW6UQ",Surprise
1464,2017-11-04T18:59:21.000Z,"Thank you everyone for all the love and the wishes.
God Bless you all. 😊 https://t.co/DTzlyRiZEM",Joy
1465,2017-11-03T11:55:41.000Z,"RT @StayWrogn: @imVkohli So excited, we missed that!🤦‍♂️ The party is on at @shoppersstop, Exclusive Brand Outlets and @myntra.",Joy
1466,2017-11-03T11:33:43.000Z,😍😍😍 https://t.co/2Hd3xjZZ3C,Joy
1467,2017-11-03T11:27:05.000Z,"That's great guys, but where can everyone avail it? 🙄 https://t.co/EujX3rbXKW",Trust
1468,2017-11-01T18:17:35.000Z,"Another good win and a complete team performance. 👌🏼😇
Wishing Ashish bhaiya all the luck for everything in the future. It's been an honor sharing the field and the dressing room with you. 🙏👏 @BCCI #INDvNZ #NehraJi https://t.co/hfCTHfo8rP",Joy
1469,2017-11-01T06:45:38.000Z,"Great fun with the boys at Nueva. 👌🤙
And a very Happy Anniversary to Jatt ji @SDhawan25 and Aesha. 😊
@BCCI #StumpedAtNueva #TeamIndia #SouthAmericanCuisine https://t.co/LNFaWerGVb",Surprise
1470,2017-10-29T17:25:06.000Z,"Great team work, amazing win! 👌💪
Celebrations.. Jatt ji style! 😎 https://t.co/hkODublvBX",Surprise
1471,2017-10-26T17:30:39.000Z,"Great weather in Kanpur! 👌
@SDhawan25 @hardikpandya7 https://t.co/gQqSdoeHNS",Trust
1472,2017-10-25T16:16:18.000Z,Good win and good knock by Shikhi D. 😎👌 @SDhawan25 https://t.co/zsekgSHPyP,Trust
1473,2017-10-19T15:22:38.000Z,A very Happy Diwali to everyone. 😇🙏 https://t.co/JmV5HZObi1,Joy
1474,2017-10-18T16:28:59.000Z,"This Diwali, let's change things up. 😇🙏 #HappyDiwali #FestivalOfLights #StayWrogn https://t.co/8YoYsXY4rF",Joy
1475,2017-10-18T12:21:29.000Z,"Let us #RunForMartyrs  #BSFHalfMarathon2017 @BSF_India 
Join - https://t.co/xCi4q0ZTzZ",Trust
1476,2017-10-18T05:16:13.000Z,Get yours now! 👊 #ForcaGoa https://t.co/uBqWj1TYa1,Joy
1477,2017-10-17T15:14:36.000Z,"@amazonIN @hardikpandya7 @MuveAcoustics I don't need to chase anything! I have all the @MuveAcoustics  products I need, quite a few of them I got at @amazonIN  😁",Joy
1478,2017-10-17T11:33:16.000Z,"RT @AudiIN: When @imVkohli meets the leader of the #A5BratPack. 
More on the #A5BratPack at https://t.co/zanRf1MiYX. https://t.co/ophKjJFKqq",Surprise
1479,2017-10-17T06:54:50.000Z,Pure fanboy moment for me. What an amazing person he is. No one has captivated me with their voice like this man. God bless you Arijit. 🙏😊 https://t.co/aQMeGjQP8y,Joy
1480,2017-10-16T16:53:54.000Z,Big shout out to @PUMAFootball for gearing up the #AllHeartFC yesterday. Thanks for always taking care of my football needs!👊 #PUMAOne always keeping me #ForeverFaster. 🤙🏼👌🏼 https://t.co/oGLd60aNv5,Joy
1481,2017-10-16T13:14:04.000Z,"@hardikpandya7 Say no more, @MuveAcoustics is here to the rescue for all your sound needs! 😃😎
#SoundThatInspires #DiwaliWishList",Trust
1482,2017-10-16T11:09:02.000Z,"Had a great time chatting with @aamir_khan bhai, so humble and genuine. Just need to learn the Rubik's Cube technique from you now! 😀👌 https://t.co/uyAXlrDMTM",Joy
1483,2017-10-15T18:51:13.000Z,"Great day for Charity and for winning as well!!! 🤙😎
Thank you everyone who have made this possible and thanks to All Heart FC for the everlasting support. You all made my day! 🙏😇 #CelebrityClasico #AllHeartFC #AllStarFC https://t.co/ulv0Gp5NyD",Trust
1484,2017-10-15T05:40:59.000Z,"RT @IndSportsHon: Book your tickets to watch All Heart take on the All Stars. Click on this link to get your ticket - 
https://t.co/nTsnmpd…",Anticipation
1485,2017-10-14T06:16:00.000Z,RT @MuveAcoustics: #Inspired #Croma https://t.co/bIJqs2XlZm,Trust
1486,2017-10-14T05:40:31.000Z,"I don't always forget my @MuveAcoustics  headphones...but when I do, I know exactly where to go! 😎🎧 #SoundThatInspires https://t.co/BTgWUdEfkS",Trust
1487,2017-10-13T16:31:55.000Z,"Would have loved to play tonight, but you can watch us at All Heart FC take on the All Stars FC for a game of Football on the 15th of October Live at @StarSportsIndia or you can book your tickets now - https://t.co/IS7y0DJCpv",Trust
1488,2017-10-09T15:18:25.000Z,💪💪💪 https://t.co/EYZK0QOJBP,Joy
1489,2017-10-08T11:21:25.000Z,My reunion with Ziva. What a blessing it is to be around pure innocence 🙏❤ https://t.co/7IpvTyynoA,Joy
1490,2017-10-06T09:53:34.000Z,RT @FCGoaOfficial: @imVkohli Thanks @imVkohli! The lads are super ecstatic with the @MuveAcoustics headphones... As you can clearly see. #F…,Trust
1491,2017-10-06T07:54:00.000Z,Here's a small Welcome present for the boys at @FCGoaOfficial! Do let me know how you guys like it. 😊👊 #ForcaGoa #ISL #UnleashYourEnergy https://t.co/5Mu4m15m0y,Joy
1492,2017-10-05T06:37:14.000Z,"My new game is live now. Experience the game of Cricket the way I do on the the field. 👊 #ViratStarCricket #Nazara
👉 https://t.co/Ax5Xe8NqxR https://t.co/AQRI4hVz5J",Joy
1493,2017-10-04T13:02:28.000Z,These just get me into the zone I can't do without! #MusicLife #UnleashYourEnergy 🤙 https://t.co/hemoyhfNrO,Trust
1494,2017-10-03T08:47:20.000Z,Ohh I do have my eyes set on this one! @AudiIN #A5BratPack https://t.co/JyGIwLzbmF,Surprise
1495,2017-10-02T13:49:49.000Z,"Good Luck boys, make us proud! 👍 #BackTheBlue #FifaU17WC @indianfootball https://t.co/RlqdgN0w7n",Trust
1496,2017-10-01T17:28:25.000Z,Proud of the whole team and the management for taking us to No.1. Good series win! 👍😊 https://t.co/GsLiDAWmKB,Trust
1497,2017-09-30T15:38:56.000Z,An episode of Blacklist and a cup of green tea is the ideal combination to chill! 👌 https://t.co/bWndRIABce,Surprise
1498,2017-09-24T17:28:55.000Z,"Ladies and gentlemen, here is the man of the moment @hardikpandya7(Also @klrahul11 at the back)🔝👌😁 
Great win, series clinched😇 #NumberOne☝️ https://t.co/umyvk0IW7x",Anticipation
1499,2017-09-23T14:32:10.000Z,"Love doing these sleeping/waking up shots, my absolute favorite! 😁😁😁
#SleepyHead #SleePaid https://t.co/CM0b692eEA",Joy
1500,2017-09-22T13:06:47.000Z,Great effort by the bowling unit last night! Big up to @imkuldeep18 for becoming the 3rd Indian to get a Hatrick. 👏👌💯 https://t.co/3gFJXhVg5S,Surprise
1501,2017-09-20T16:39:38.000Z,'Khelo india' a much awaited initiative by our hon'ble PM &amp; SportsMinister.Surely this will catalyse sports in India.@narendramodi @Ra_THORe https://t.co/vpQkBmrdK0,Joy
1502,2017-09-16T14:06:11.000Z,How many one handed push ups can you do? 😎 #TrainToLive #LiveToTrain 🤙 https://t.co/gnQEk7cdiE,Joy
1503,2017-09-15T13:57:37.000Z,Absolutely loving these new polos from @StayWrogn! #Gif #Fun #ShootDiaries #StayWrogn https://t.co/zOPj0vAmcZ,Surprise
1504,2017-09-14T10:20:38.000Z,"RT @hardikpandya7: Off to Chennai! ✈️ 
Really excited for the series! 🇮🇳
With the skipper himself @imVkohli. https://t.co/QzqsgQTSpr",Anticipation
1505,2017-09-13T16:40:11.000Z,(2) https://t.co/WWLhKmqvUC,Trust
1506,2017-09-13T16:38:20.000Z,"Great set at the shoot the other day, really thoughtful and cool. 🔝🤙 #Chilling #Shooting (1) https://t.co/R0Nuggbsew",Surprise
1507,2017-09-12T08:30:19.000Z,"Best feeling ever. 😊
#JaiHind #ShootDiaries https://t.co/T2j30uOM8j",Surprise
1508,2017-09-09T09:38:44.000Z,"So proud to announce the Indian Sports Honours with these two gentlemen,Thank you Mr Sanjiv Goenka &amp; Pullela Gopichand Sir. #BLUERISING #ISH https://t.co/NKXGUtroGe",Trust
1509,2017-09-08T10:07:16.000Z,"Rest day is a cheat day, never stop working hard. 💪🏃 https://t.co/ARPzY8Js6n",Joy
1510,2017-09-08T06:49:18.000Z,"@ViratGang Don't think you know what it is, don't think anyone knows what it is! #BLUERISING",Surprise
1511,2017-09-08T04:10:40.000Z,"World Literacy day ?
These numbers are staggering. #FindYourCause @StayWrogn https://t.co/a3x4pW6vQ5",Fear
1512,2017-09-05T07:51:22.000Z,To all the teachers around the world and especially to the ones in the Cricket World. 🙏😊 #HappyTeachersDay https://t.co/pvtrBw5uyK,Surprise
1513,2017-09-04T13:09:19.000Z,High5 right back at you for keeping my #WardrobeGameStrong. 🔝✋ @StayWrogn https://t.co/hRlz68B7L0,Trust
1514,2017-09-04T07:21:52.000Z,My face when I gotta work in the sun again after a hectic game the previous day. ☀️😪 https://t.co/7eASO9uPh1,Joy
1515,2017-09-01T08:17:29.000Z,"@harbhajan_singh Enjoy your music on it, it's awesome. 🎶🎶🎶 Balle! 😀",Joy
1516,2017-09-01T08:16:35.000Z,RT @harbhajan_singh: Thank you Cheeku @imVkohli aa gaya speaker 🔊 #MuveAcoustics de gya DHAAKIYA 😜😜😜😜😜guys order urs https://t.co/VCXkpQVtqN,Trust
1517,2017-09-01T08:16:14.000Z,RT @harbhajan_singh: Back to back 100 well done shaana @ImRo45 👌and captain knock @imVkohli 👌 @msdhoni 👌@im_manishpandey 👌superb batting.pr…,Fear
1518,2017-09-01T08:13:29.000Z,@sachin_rt @ImRo45 Thank you Paji. We always try our very best. 😊,Surprise
1519,2017-08-30T12:29:39.000Z,"https://t.co/4bAvlSjOb2

Loving this track, on #RepeatMode. Another masterpiece by @DesiFrenzy. Love your work man, you are too good. 🔝✌️",Joy
1520,2017-08-28T13:54:59.000Z,Never stop working hard. 💪Make everyday count! 💯✌ https://t.co/EVYp2mx6L2,Trust
1521,2017-08-28T07:32:15.000Z,A nice calming morning after a hell of a game last night. ' Calm after the storm. ' 🤓 😀 #Relaxing #RestDay https://t.co/LehMGxlNhw,Joy
1522,2017-08-27T05:14:42.000Z,"To all those who said @TheNotoriousMMA won't even last 1 round, he went through 10!!!! A legend &amp; an epitome of self belief. Hats off man 👍",Joy
1523,2017-08-26T07:06:49.000Z,"Workout for today, done! ✔️💪 https://t.co/hIpmpIbAZm",Joy
1524,2017-08-22T16:13:00.000Z,"@ikpsgill1 @harbhajan_singh Ae lo Paaji, aa gaya reply! 😊",Trust
1525,2017-08-22T12:21:57.000Z,"@harbhajan_singh Bhajju Paa, Keep an eye on the daakiya! 📬😁",Surprise
1526,2017-08-22T11:45:34.000Z,"Have you guys checked out the WROGN Autumn-Winter collection yet? 😀 @StayWrogn 
https://t.co/LAf2dx7NWg https://t.co/yG3WSE0JNN",Surprise
1527,2017-08-21T05:49:22.000Z,Recent day out around these gentle giants! 😇😇 Such innocence and playfulness was blissful to see. 🐘🐘 https://t.co/zxXR5WQdqb,Joy
1528,2017-08-18T11:45:10.000Z,"It all started on this very chair, this very date and this very ground. 9 years today with the Indian cricket team! So grateful. 🙏 @BCCI https://t.co/23vEL1tO3K",Joy
1529,2017-08-18T06:14:35.000Z,"At Dambulla for the ODIs now, another beautiful location. 😊🔝 https://t.co/StkAZQzUGh",Joy
1530,2017-08-15T10:33:33.000Z,Wishing everyone a very Happy Independence Day. It's more special for me since it's my Father's B'day also. 😊 #IndependenceDayIndia #JaiHind https://t.co/ab01WBdu8i,Joy
1531,2017-08-14T10:59:23.000Z,"Great to be a part of this team, massive team effort for winning this series. Some really special performances, onto the ODIs now. 👊✌️ https://t.co/hvgQS7hzUi",Joy
1532,2017-08-14T02:43:40.000Z,It's lovely to be able to be next to the nature. Good day everyone 😇🙏 https://t.co/Hgv7DqPnPC,Joy
