Sentence ID,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
1238,"['@', 'ra_thore', '@', 'ihrithik', '@', 'nsaina', '(', '1/2', ')', 'great', 'initiative', 'sir', ',', 'you', ""'ve"", 'hit', 'the', 'bulls', 'eye', '.', 'i', 'recently', 'discovered', 'that', '1/3', 'of', 'our', 'country', 'has', ""n't"", 'played', 'any', 'kind', 'of', 'sport', 'in', 'the', 'last', '1', 'year', '.', 'we', 'must', 'do', 'something', 'to', 'ensure', 'that', 'all', 'indians', 'play', 'more', 'sport', 'and', 'get', 'fitter', '.', '#', 'comeoutandplay', '#', 'humfittohindiafit', 'https', ':', '//t.co/xu6l4rynlh']",5.655882352941177,4.54,5.682941176470588,neutral,5.292941176470588,17 out of 27,"['great', 'initiative', 'sir', 'hit', 'bull', 'eye', 'discover', 'country', 'neg-play', 'neg-kind', 'sport', 'year', 'must', 'ensure', 'play', 'sport', 'get']","['ihrithik', 'nsaina', 'great', 'initiative', 'sir', 'hit', 'bull', 'eye', 'recently', 'discover', 'country', 'play', 'kind', 'sport', 'last', 'year', 'must', 'something', 'ensure', 'indian', 'play', 'sport', 'get', 'fitter', 'comeoutandplay', 'humfittohindiafit', 'http']"
1239,"['@', 'kp24', '@', 'thebig_easy', '@', 'piersmorgan', 'you', 'must', 'try', '@', 'muveacoustics', 'bro', 'and', 'let', 'me', 'know', 'what', 'you', 'think', 'about', 'them', '!', '😉']",5.976666666666667,3.5949999999999998,5.745,neutral,5.105555555555555,6 out of 8,"['must', 'try', 'bro', 'let', 'know', 'think']","['piersmorgan', 'must', 'try', 'muveacoustics', 'bro', 'let', 'know', 'think']"
1240,"['i', 'have', 'been', 'listening', 'to', 'my', 'fans', 'and', 'here', '’', 's', 'what', 'i', 'want', 'to', 'say', '.', 'what', 'you', 'see', 'me', 'bingeing', 'on', 'are', '@', 'tooyumm', 'multigrain', 'chips', '.', 'sirf', 'taste', 'nahin', ',', '7', 'grains', 'ka', 'power', 'hai', 'ismein', '.', '💪', 'and', 'the', 'best', 'part', '?', 'they', ""'re"", 'baked', ',', 'not', 'fried', '.', '😃', '#', 'whychipsvirat', 'https', ':', '//t.co/2kokvm6i9a']",5.861538461538461,4.149230769230769,5.6838461538461535,neutral,5.231538461538462,13 out of 23,"['listen', 'fan', 'want', 'say', 'see', 'binge', 'chip', 'taste', 'grain', 'power', 'part', 'bake', 'neg-fry']","['listen', 'fan', 'want', 'say', 'see', 'binge', 'tooyumm', 'multigrain', 'chip', 'sirf', 'taste', 'nahin', 'grain', 'ka', 'power', 'hai', 'ismein', 'best', 'part', 'bake', 'fry', 'whychipsvirat', 'http']"
1241,"['https', ':', '//t.co/kkabwovssy']",nan,nan,nan,nan,nan,0,nan,['http']
1242,"['rt', '@', 'muveacoustics', ':', 'congratulations', 'to', 'madu_bala16', ',', '_mahak_kanoi_…', 'https', ':', '//t.co/akmicr4p8r']",7.3,6.05,6.68,positive,6.676666666666667,1 out of 4,['congratulation'],"['rt', 'muveacoustics', 'congratulation', 'http']"
1243,"['@', 'sundarpichai', '@', 'abdevilliers17', 'thank', 'you', '@', 'sundarpichai', '!', 'glad', 'we', 'could', 'entertain', 'you', '.', '😊']",7.51,4.076666666666667,6.863333333333333,positive,6.1499999999999995,3 out of 6,"['thank', 'glad', 'entertain']","['sundarpichai', 'thank', 'sundarpichai', 'glad', 'could', 'entertain']"
1244,"['saw', '#', 'spiderman', 'live', 'today', '!', '😮', '@', 'abdevilliers17', '#', 'rcbvssrh', '#', 'ipl2018', 'https', ':', '//t.co/muugvkutn4']",6.055,4.445,5.585,positive,5.361666666666667,2 out of 6,"['saw', 'live']","['saw', 'spiderman', 'live', 'today', 'rcbvssrh', 'http']"
1245,"['@', 'anushkasharma', 'yes', 'my', 'love', '.', 'indeed', 'we', 'arrived', 'today', '😃❤']",7.205,5.18,6.38,positive,6.255,2 out of 6,"['love', 'arrive']","['anushkasharma', 'yes', 'love', 'indeed', 'arrive', 'today']"
1246,"['it', ""'s"", 'time', 'guys', '.', 'time', 'for', 'everyone', 'to', 're-discover', 'the', 'joys', 'of', 'playing', '.', 'time', 'to', 'run', 'past', 'all', 'the', 'excuses', '.', '😀', 'so', 'get', 'ready', '!', 'i', '’', 'm', 'teaming', 'up', 'with', '@', 'puma', 'to', 'get', 'you', 'to', '#', 'comeoutandplay', '!', 'how', '?', 'play', 'day', 'on', 'the', '18th', 'of', 'every', 'month', '!', 'what', '’', 's', 'play', 'day', '?', 'stay', 'tuned', '!', '⏳🤙', 'https', ':', '//t.co/svxgtl0uv7']",6.33,3.8925,5.55,positive,5.2575,20 out of 25,"['time', 'guy', 'time', 'joy', 'play', 'time', 'run', 'past', 'excuse', 'get', 'ready', 'team', 'get', 'play', 'day', 'month', 'play', 'day', 'stay', 'tune']","['time', 'guy', 'time', 'everyone', 'joy', 'play', 'time', 'run', 'past', 'excuse', 'get', 'ready', 'team', 'puma', 'get', 'comeoutandplay', 'play', 'day', 'every', 'month', 'play', 'day', 'stay', 'tune', 'http']"
1247,"['do', ""n't"", 'think', 'you', 'can', 'put', 'this', 'across', 'any', 'better', ';', 'to', 'the', 'real', 'superheroes', ',', '#', 'happymothersday', '🙌🙌🙌🙌', 'https', ':', '//t.co/mfecywlqce']",5.166666666666667,4.72,5.11,neutral,4.998888888888889,3 out of 8,"['neg-think', 'put', 'real']","['think', 'put', 'across', 'better', 'real', 'superheroes', 'happymothersday', 'http']"
1248,"['have', 'always', 'loved', 'batting', 'with', 'this', 'guy', '.', 'makes', 'things', 'simpler', 'for', 'the', 'person', 'at', 'the', 'other', 'end', '.', 'today', 'was', 'yet', 'another', 'special', 'partnership', '.', 'glad', 'to', 'finish', 'on', 'a', 'winning', 'note', '.', '#', 'ddvrcb', '#', 'ipl2018', '@', 'abdevilliers17', 'https', ':', '//t.co/ry71vvbbab']",6.432727272727273,3.899090909090909,5.8954545454545455,positive,5.409090909090909,11 out of 20,"['love', 'guy', 'make', 'thing', 'person', 'end', 'special', 'partnership', 'glad', 'finish', 'note']","['always', 'love', 'batting', 'guy', 'make', 'thing', 'simpler', 'person', 'end', 'today', 'yet', 'another', 'special', 'partnership', 'glad', 'finish', 'winning', 'note', 'ddvrcb', 'http']"
1249,"['i', ""'m"", 'going', 'live', 'on', 'my', 'facebook', 'and', 'instagram', 'tomorrow', 'at', '1:30pm', '.', 'join', 'me', '.', 'we', ""'ve"", 'got', 'a', 'lot', 'of', 'important', 'things', 'to', 'discuss', '.', 'https', ':', '//t.co/d6ndhyw34u']",6.35,4.005714285714285,5.808571428571429,positive,5.3880952380952385,7 out of 12,"['go', 'live', 'join', 'get', 'important', 'thing', 'discuss']","['go', 'live', 'facebook', 'instagram', 'tomorrow', 'join', 'get', 'lot', 'important', 'thing', 'discuss', 'http']"
1250,"['disturbed', '!', 'https', ':', '//t.co/sqcby1oazl']",nan,nan,nan,nan,nan,0,nan,"['disturbed', 'http']"
1251,"['the', 'laughter', 'riot', 'continues', 'with', 'round', '3', 'of', '#', 'wrognin60seconds', '.', '😁', 'watch', 'it', 'now', '.', '@', 'rcbtweets', '#', 'staywrogn', 'https', ':', '//t.co/foilhgz3hq']",5.63,4.07,5.554,neutral,5.084666666666666,5 out of 8,"['laughter', 'riot', 'continue', 'round', 'watch']","['laughter', 'riot', 'continue', 'round', 'watch', 'rcbtweets', 'staywrogn', 'http']"
1252,"['happy', ""b'day"", 'my', 'love', '.', 'the', 'most', 'positive', 'and', 'honest', 'person', 'i', 'know', '.', 'love', 'you', '♥️', 'https', ':', '//t.co/wtepj5e4pe']",7.588571428571429,4.7457142857142856,6.398571428571429,positive,6.244285714285714,7 out of 8,"['happy', 'love', 'positive', 'honest', 'person', 'know', 'love']","['happy', 'love', 'positive', 'honest', 'person', 'know', 'love', 'http']"
1253,"['happy', 'birthday', '@', 'imro45', '😊', 'god', 'bless', '!']",6.9350000000000005,5.195,6.135,positive,6.088333333333334,4 out of 4,"['happy', 'birthday', 'god', 'bless']","['happy', 'birthday', 'god', 'bless']"
1254,"['think', 'you', 'can', 'run', 'faster', 'than', 'me', '?', '🤔', 'here', '’', 's', 'my', 'fastest', 'time', 'for', '3', 'runs', '.', 'pad', 'up', 'and', 'send', 'a', 'video', 'of', 'your', 'fastest', '3', 'runs', 'mentioning', '#', 'newlevels', 'and', '@', 'pumacricket', '.', '@', 'mandeeps12', 'let', '’', 's', 'see', 'if', 'you', 'can', 'beat', '8.90', 'sec', 'mundeya', '!', '😏', 'https', ':', '//t.co/uodl64nzs6']",5.861538461538461,4.061538461538461,5.531538461538462,neutral,5.151538461538462,13 out of 20,"['think', 'run', 'time', 'run', 'pad', 'send', 'video', 'run', 'mention', 'let', 'see', 'beat', 'sec']","['think', 'run', 'faster', 'fastest', 'time', 'run', 'pad', 'send', 'video', 'fastest', 'run', 'mention', 'newlevels', 'pumacricket', 'let', 'see', 'beat', 'sec', 'mundeya', 'http']"
1255,"['love', 'these', 'frames', '!', '🤓🤓', 'https', ':', '//t.co/z9whke7b3g']",6.66,4.7,5.85,positive,5.736666666666667,2 out of 3,"['love', 'frame']","['love', 'frame', 'http']"
1256,"['#', 'roadsafetyweek', ',', 'join', 'me', 'in', 'taking', 'a', 'pledge', 'to', 'not', 'be', 'a', 'danger', 'on', 'the', 'road', '.', '@', 'nitin_gadkari', '@', 'morthindia', '@', 'uber_india', 'https', ':', '//t.co/amihcl9ekt']",5.734,4.068,5.626,neutral,5.142666666666667,5 out of 8,"['join', 'take', 'pledge', 'neg-danger', 'road']","['roadsafetyweek', 'join', 'take', 'pledge', 'danger', 'road', 'morthindia', 'http']"
1257,"['wish', 'you', 'a', 'very', 'happy', 'birthday', '@', 'sachin_rt', 'paaji', '.', '🤗😊', 'you', 'are', 'and', 'will', 'always', 'be', 'the', 'real', 'master', 'blaster', '!', '🙏👏']",6.613333333333333,4.58,5.87,positive,5.687777777777778,6 out of 8,"['wish', 'happy', 'birthday', 'real', 'master', 'blaster']","['wish', 'happy', 'birthday', 'paaji', 'always', 'real', 'master', 'blaster']"
1258,"['rt', '@', 'staywrogn', ':', 'our', 'main', 'man', 'in', 'action', '!', '@', 'imvkohli', '#', 'staywrogn', 'https', ':', '//t.co/tagej11who']",5.5633333333333335,4.883333333333334,6.133333333333334,neutral,5.526666666666667,3 out of 8,"['main', 'man', 'action']","['rt', 'staywrogn', 'main', 'man', 'action', 'imvkohli', 'staywrogn', 'http']"
1259,"['thank', 'you', '@', 'sachin_rt', 'paaji', 'for', 'such', 'warm', 'and', 'encouraging', 'words', '.', 'truly', 'honored', 'for', 'being', 'able', 'to', 'make', 'it', 'to', 'the', '@', 'time', ""'s"", '100', 'list', '.', '#', 'times100', '#', 'grateful', '🙏😇']",6.654999999999999,3.684,6.257,positive,5.531999999999999,10 out of 12,"['thank', 'warm', 'encouraging', 'word', 'honor', 'able', 'make', 'time', 'list', 'grateful']","['thank', 'paaji', 'warm', 'encouraging', 'word', 'truly', 'honor', 'able', 'make', 'time', 'list', 'grateful']"
1260,"['guys', ',', 'the', 'madness', 'has', 'begun', '.', 'catch', 'me', 'and', 'my', '#', 'rcb', 'pals', 'in', 'round', 'one', 'of', '#', 'wrognin60seconds', 'right', 'here', '.', '#', 'staywrogn', '@', 'staywrogn', 'https', ':', '//t.co/n3bxm58p4d']",5.9325,3.90375,5.3875,neutral,5.074583333333333,8 out of 12,"['guy', 'madness', 'begin', 'catch', 'pal', 'round', 'one', 'right']","['guy', 'madness', 'begin', 'catch', 'rcb', 'pal', 'round', 'one', 'right', 'staywrogn', 'staywrogn', 'http']"
1261,"['rt', '@', 'harbhajan_singh', ':', 'congratulations', 'brother', '@', 'imvkohli', 'for', 'your', 'new', 'partnership', 'with', '@', 'neweracap', '#', 'great', 'collection', '👌✅', 'https', ':', '//t.co/lvsyodlwhz']",6.843333333333334,4.663333333333333,6.206666666666667,positive,5.904444444444445,6 out of 10,"['congratulation', 'brother', 'new', 'partnership', 'great', 'collection']","['rt', 'congratulation', 'brother', 'imvkohli', 'new', 'partnership', 'neweracap', 'great', 'collection', 'http']"
1262,"['hey', 'guys', ',', 'excited', 'to', 'announce', 'that', 'i', '’', 've', 'signed', 'with', '@', 'neweraindia1920', 'to', 'launch', 'my', 'own', 'headwear', 'line', '!', 'my', '#', 'neweraindia', 'collection', 'is', 'available', 'here', ':', 'https', ':', '//t.co/avs12gfxvm', 'european', 'fans', 'should', 'visit', ':', 'https', ':', '//t.co/gzxleshn1i', 'https', ':', '//t.co/n08zmrfrlq']",6.248,4.274,5.801,positive,5.441,10 out of 17,"['guy', 'excite', 'announce', 'sign', 'launch', 'line', 'collection', 'available', 'fan', 'visit']","['hey', 'guy', 'excite', 'announce', 'sign', 'launch', 'headwear', 'line', 'neweraindia', 'collection', 'available', 'http', 'european', 'fan', 'visit', 'http', 'http']"
1263,"['guys', ',', 'the', 'maddest', 'game', 'show', 'ever', 'goes', 'live', 'in', 'less', 'than', '48', 'hours', '.', 'in', 'the', 'meanwhile', ',', 'here', ""'s"", 'another', 'glimpse', 'of', 'the', 'madness', '.', 'stay', 'tuned', '.', '😄', '#', 'staywrogn', '#', 'wrognin60seconds', '@', 'staywrogn', 'https', ':', '//t.co/zqyombxcrb']",6.024,4.352,5.627,positive,5.334333333333333,10 out of 18,"['guy', 'game', 'show', 'go', 'live', 'hour', 'glimpse', 'madness', 'stay', 'tune']","['guy', 'maddest', 'game', 'show', 'ever', 'go', 'live', 'less', 'hour', 'meanwhile', 'another', 'glimpse', 'madness', 'stay', 'tune', 'staywrogn', 'staywrogn', 'http']"
1264,"['just', 'too', 'excited', 'to', 'be', 'a', 'part', 'of', 'something', 'this', 'mad', '.', '😁', 'stay', 'tuned', 'to', 'find', 'out', 'more', '.', '#', 'wrognin60seconds', '#', 'rcb', '#', 'staywrogn', '🤙🏼', '@', 'staywrogn', '@', 'rcbtweets', 'https', ':', '//t.co/clbtkzbmnv']",5.823333333333333,4.295,5.858333333333333,neutral,5.325555555555556,6 out of 12,"['excited', 'part', 'mad', 'stay', 'tune', 'find']","['excited', 'part', 'something', 'mad', 'stay', 'tune', 'find', 'rcb', 'staywrogn', 'staywrogn', 'rcbtweets', 'https']"
1265,"['bringing', 'motosport', 'to', 'a', 'road', 'near', 'you', ',', 'this', 'masterpiece', 'of', 'a', 'machine', ';', 'the', 'audi', 'rs', '5', 'coupe', '.', '👌😍', '@', 'audiin', '#', 'nothingtoprove', 'https', ':', '//t.co/l9exkrna1v']",5.692,4.186,5.568,neutral,5.148666666666666,5 out of 12,"['bring', 'road', 'masterpiece', 'machine', 'coupe']","['bring', 'motosport', 'road', 'near', 'masterpiece', 'machine', 'audi', 'rs', 'coupe', 'audiin', 'nothingtoprove', 'http']"
1266,"['work', 'sometimes', 'is', 'hectic', 'but', 'fun', 'when', 'you', 'have', 'good', 'people', 'with', 'you', '.', '😊', 'https', ':', '//t.co/tug1aad8rw']",5.962,4.506,5.776,neutral,5.414666666666666,5 out of 7,"['work', 'hectic', 'fun', 'good', 'people']","['work', 'sometimes', 'hectic', 'fun', 'good', 'people', 'http']"
1267,"['it', ""'s"", 'that', 'time', 'of', 'the', 'year', 'again', 'and', 'i', ""'ve"", 'got', 'a', 'special', 'message', 'for', 'you', 'guys', '.', 'listen', 'carefully', '.', '#', 'staywrogn', 'https', ':', '//t.co/xdbu4aq9pq']",6.368571428571428,3.7385714285714284,5.714285714285714,positive,5.273809523809525,7 out of 10,"['time', 'year', 'get', 'special', 'message', 'guy', 'listen']","['time', 'year', 'get', 'special', 'message', 'guy', 'listen', 'carefully', 'staywrogn', 'http']"
1268,"['aiden', 'markram', '👌👏']",nan,nan,nan,nan,nan,0,nan,"['aiden', 'markram']"
1269,"['hey', 'guys', '!', 'the', 'world', ""'s"", 'biggest', 't20', 'extravaganza', 'is', 'around', 'the', 'corner', 'and', '@', 'rcbtweets', 'is', 'thrilled', 'to', 'have', '@', 'staywrogn', 'as', 'our', 'official', 'lifestyle', 'partner', '!', 'cheer', 'for', '#', 'rcb', 'and', '#', 'staywrogn', '👊', 'https', ':', '//t.co/0fnc27wvxi']",6.445555555555556,4.8822222222222225,5.695555555555556,positive,5.674444444444444,9 out of 17,"['guy', 'world', 'extravaganza', 'corner', 'thrill', 'official', 'lifestyle', 'partner', 'cheer']","['hey', 'guy', 'world', 'biggest', 'extravaganza', 'around', 'corner', 'rcbtweets', 'thrill', 'staywrogn', 'official', 'lifestyle', 'partner', 'cheer', 'rcb', 'staywrogn', 'http']"
1270,"['rt', '@', 'muveacoustics', ':', 'continuing', 'with', 'our', '``', 'my', ""''"", 'series', ',', 'we', 'present', 'the', 'best', 'way', 'to', 'be', 'flexible', '!', 'my', 'music', ',', 'my', 'moves', '.', '#', 'flexibilitygoals', '#', 'ignite', 'h…']",5.9575000000000005,4.295,5.98,neutral,5.410833333333334,8 out of 12,"['continue', 'series', 'present', 'way', 'flexible', 'music', 'move', 'ignite']","['rt', 'muveacoustics', 'continue', 'series', 'present', 'best', 'way', 'flexible', 'music', 'move', 'flexibilitygoals', 'ignite']"
1271,"['just', 'finished', 'my', 'conditioning', 'training', 'guys', ',', 'what', ""'s"", 'your', 'training', 'plan', 'today', '?', '#', 'comeoutandplay', 'https', ':', '//t.co/jqy7etowzz']",5.633333333333334,4.121666666666666,6.148333333333333,neutral,5.301111111111111,6 out of 9,"['finish', 'condition', 'training', 'guy', 'training', 'plan']","['finish', 'condition', 'training', 'guy', 'training', 'plan', 'today', 'comeoutandplay', 'http']"
1272,"['despite', 'being', 'curable', ',', 'tb', 'is', 'world', '’', 's', 'top', 'infectious', 'killer', '.', 'made', 'by', '@', 'kanhaisharma04', 'and', 'has', 'done', 'a', 'great', 'job', 'at', 'it', '.', 'such', 'a', 'good', 'thought', 'behind', 'this', '.', 'wish', 'you', 'well', '.', 'https', ':', '//t.co/ygdmjcxszh']",5.750909090909091,4.340909090909091,5.61,neutral,5.233939393939394,11 out of 17,"['world', 'top', 'infectious', 'killer', 'make', 'do', 'great', 'job', 'good', 'thought', 'wish']","['despite', 'curable', 'tb', 'world', 'top', 'infectious', 'killer', 'make', 'do', 'great', 'job', 'good', 'thought', 'behind', 'wish', 'well', 'http']"
1273,"['great', 'session', 'today', '.', 'getting', 'stronger', 'everyday', '!', '👍💪✅', 'https', ':', '//t.co/2j3vhk3lre']",6.04,3.5825,5.8675,positive,5.163333333333333,4 out of 7,"['great', 'session', 'get', 'everyday']","['great', 'session', 'today', 'get', 'stronger', 'everyday', 'http']"
1274,"['aiden', 'markram', 'is', 'a', 'delight', 'to', 'watch', '!']",6.83,4.195,6.92,positive,5.9816666666666665,2 out of 4,"['delight', 'watch']","['aiden', 'markram', 'delight', 'watch']"
1275,"['great', 'job', 'and', 'very', 'well', 'said', 'bhajju', 'pa', '👌🙏', 'https', ':', '//t.co/1cqvqgbdwd']",6.35,4.1899999999999995,5.99,positive,5.510000000000001,3 out of 7,"['great', 'job', 'say']","['great', 'job', 'well', 'say', 'bhajju', 'pa', 'http']"
1276,"['great', 'cut', 'from', 'the', 'style', 'master', '@', 'aalimhakim👌', 'https', ':', '//t.co/mgipvrjic5']",5.9825,4.5525,5.71,neutral,5.415,4 out of 5,"['great', 'cut', 'style', 'master']","['great', 'cut', 'style', 'master', 'http']"
1277,"['what', 'a', 'game', 'of', 'cricket', 'last', 'night', ',', 'complete', 'team', 'performance', '!', 'big', 'up', 'boys', '!', '!', '!', '💪👌well', 'done', 'dk', '@', 'dineshkarthik', '👊', '@', 'bcci', '#', 'nidahastrophy2018', '#', 'indvsban']",6.075555555555556,3.9455555555555555,6.0055555555555555,positive,5.342222222222222,9 out of 14,"['game', 'cricket', 'night', 'complete', 'team', 'performance', 'big', 'boy', 'do']","['game', 'cricket', 'last', 'night', 'complete', 'team', 'performance', 'big', 'boy', 'do', 'dk', 'dineshkarthik', 'bcci', 'indvsban']"
1278,"['early', 'morning', 'training', 'is', 'bliss', '!', '👌👌', '#', 'comeoutandplay', '@', 'puma', 'https', ':', '//t.co/mfnreli1lc']",6.406666666666667,4.06,6.323333333333333,positive,5.596666666666667,3 out of 7,"['morning', 'training', 'bliss']","['early', 'morning', 'training', 'bliss', 'comeoutandplay', 'puma', 'http']"
1279,"['congratulations', 'to', 'my', 'brother', 'vikas', '@', 'omegus10', 'and', 'vikrant', 'for', 'winning', 'the', 'best', 'western', 'cuisine', 'award', 'at', 'the', 'times', 'food', 'awards', '2018', 'for', '#', 'nueva', 'world', 'great', 'food', ',', 'great', 'place', 'and', 'great', 'achievements', 'following', '.', '😇🙌', '#', 'tfna18', 'https', ':', '//t.co/evqxk30sxf']",6.821176470588235,4.672941176470588,6.172941176470588,positive,5.889019607843138,17 out of 22,"['congratulation', 'brother', 'win', 'western', 'cuisine', 'award', 'time', 'food', 'award', 'world', 'great', 'food', 'great', 'place', 'great', 'achievement', 'follow']","['congratulation', 'brother', 'vikas', 'vikrant', 'win', 'best', 'western', 'cuisine', 'award', 'time', 'food', 'award', 'nueva', 'world', 'great', 'food', 'great', 'place', 'great', 'achievement', 'follow', 'http']"
1280,"['disappointed', 'that', 'we', 'could', ""n't"", 'make', 'it', 'to', 'the', 'finals', ',', 'but', 'great', 'courage', 'shown', 'by', 'the', 'boys', '!', 'congratulations', 'on', 'a', 'splendid', 'season', 'to', 'sergio', 'and', 'the', 'team', '.', '👏', '@', 'fcgoaofficial', '#', 'forcagoa', '#', 'wetogether', '#', 'heroisl', 'https', ':', '//t.co/m0esueu50k']",5.961818181818182,4.458181818181818,5.737272727272727,neutral,5.385757575757576,11 out of 18,"['disappointed', 'neg-make', 'final', 'great', 'courage', 'show', 'boy', 'congratulation', 'splendid', 'season', 'team']","['disappointed', 'could', 'make', 'final', 'great', 'courage', 'show', 'boy', 'congratulation', 'splendid', 'season', 'sergio', 'team', 'fcgoaofficial', 'forcagoa', 'wetogether', 'heroisl', 'http']"
1281,"['congratulations', '@', 'divyadhayal', ',', 'ace', 'archer', '&', 'amp', ';', '#', 'vkf', 'athlete', ',', 'for', 'winning', 'a', 'bronze', 'in', 'the', 'compound', 'team', 'category', 'in', 'the', 'asia', 'cup', 'at', 'bangkok', '!', '👏']",6.0969999999999995,4.187,6.038,positive,5.440666666666666,10 out of 15,"['congratulation', 'ace', 'amp', 'athlete', 'win', 'bronze', 'compound', 'team', 'category', 'cup']","['congratulation', 'divyadhayal', 'ace', 'archer', 'amp', 'vkf', 'athlete', 'win', 'bronze', 'compound', 'team', 'category', 'asia', 'cup', 'bangkok']"
1282,"['chilling', 'and', 'how', '!', '😎', 'https', ':', '//t.co/garczswfcz']",5.16,3.25,5.55,neutral,4.653333333333333,1 out of 2,['chill'],"['chill', 'http']"
1283,"['it', ""'s"", 'been', 'a', 'great', 'evening', 'here', 'at', 'the', 'fortress', '.', 'thank', 'you', '#', 'gaurs', 'for', 'being', 'the', 'best', '12th', 'man', 'throughout', 'this', 'season', '.', 'this', 'sets', 'us', 'up', 'for', 'an', 'exciting', 'second', 'leg', 'in', 'chennai', ',', 'ca', ""n't"", 'wait', '!', '👌', '#', 'forcagoa', '@', 'fcgoaofficial', 'https', ':', '//t.co/aam2ulsnz0']",6.308181818181819,4.050909090909091,5.951818181818182,positive,5.4369696969696975,11 out of 20,"['great', 'evening', 'fortress', 'thank', 'man', 'season', 'set', 'exciting', 'second', 'leg', 'neg-wait']","['great', 'evening', 'fortress', 'thank', 'gaur', 'best', 'man', 'throughout', 'season', 'set', 'us', 'exciting', 'second', 'leg', 'chennai', 'ca', 'wait', 'forcagoa', 'fcgoaofficial', 'http']"
1284,"['love', 'the', 'new', ""ss'18"", '#', 'one8', 'collection', '!', '!', '!', '😍', '👌', '@', 'puma', '#', 'comingsoon', '#', 'comeoutandplay', 'https', ':', '//t.co/vmp203jr7i']",7.193333333333333,4.98,6.013333333333334,positive,6.062222222222222,3 out of 7,"['love', 'new', 'collection']","['love', 'new', 'collection', 'puma', 'comingsoon', 'comeoutandplay', 'http']"
1285,"['looking', 'forward', 'to', 'a', 'successful', 'innings', 'with', '@', 'uber_india', '.', 'stoked', 'to', '#', 'takeabackseat', 'and', 'here', ""'s"", 'why', '!', '#', 'uberindia', 'https', ':', '//t.co/flwcz5ej25']",6.283333333333333,4.08,6.46,positive,5.607777777777778,3 out of 8,"['look', 'successful', 'inning']","['look', 'forward', 'successful', 'inning', 'stoke', 'takeabackseat', 'uberindia', 'http']"
1286,"['rt', '@', 'uber_india', ':', 'stepping', 'up', 'to', 'bat', 'for', 'uber', ',', 'he', ""'s"", 'here', 'to', '#', 'takeabackseat', 'only', 'to', 'drive', 'billions', 'forward', '!', 'say', 'hello', 'to', 'our', 'newest', 'partner', '@', 'i…']",6.135,4.301666666666667,5.89,positive,5.442222222222223,6 out of 12,"['step', 'bat', 'drive', 'billion', 'say', 'partner']","['rt', 'step', 'bat', 'uber', 'takeabackseat', 'drive', 'billion', 'forward', 'say', 'hello', 'newest', 'partner']"
1287,"['there', '’', 's', 'a', 'lot', 'that', '’', 's', 'happening', 'right', 'now', '.', 'fill', 'you', 'guys', 'in', 'real', 'soon', '!', '👌']",6.404,4.108,6.096,positive,5.5360000000000005,5 out of 7,"['happen', 'right', 'fill', 'guy', 'real']","['lot', 'happen', 'right', 'fill', 'guy', 'real', 'soon']"
1288,"['after', 'a', 'season', 'of', 'hectic', 'tours', ',', 'it', '’', 's', 'finally', 'time', 'for', 'me', 'to', 'take', 'a', 'backseat', '.', '😊', 'https', ':', '//t.co/tgwgpxupiu']",5.128333333333333,3.95,5.026666666666666,neutral,4.701666666666667,6 out of 8,"['season', 'hectic', 'tour', 'time', 'take', 'backseat']","['season', 'hectic', 'tour', 'finally', 'time', 'take', 'backseat', 'http']"
1289,"['check', 'out', 'my', '#', 'americantourister', '#', 'swagpack', 'moves', '!', '@', 'sdhawan25', 'think', 'you', 'can', 'do', 'better', '?', 'show', 'me', 'your', 'moves…', 'swagpackers', 'of', 'india', ',', 'join', 'the', '#', 'swagpack', 'challenge', '&', 'amp', ';', 'show', 'us', 'your', 'dance', 'moves', '!', 'follow', '@', 'amtouristerin', 'for', 'details', '!', '🤙', 'https', ':', '//t.co/yab0tbg3wq']",5.8566666666666665,4.255,5.504166666666666,neutral,5.205277777777778,12 out of 21,"['check', 'move', 'think', 'show', 'join', 'challenge', 'amp', 'show', 'dance', 'move', 'follow', 'detail']","['check', 'americantourister', 'swagpack', 'move', 'think', 'better', 'show', 'swagpackers', 'india', 'join', 'swagpack', 'challenge', 'amp', 'show', 'us', 'dance', 'move', 'follow', 'amtouristerin', 'detail', 'http']"
1290,"['where', 'else', 'would', 'you', 'wan', 'na', 'be', 'when', 'you', 'have', 'such', 'a', 'stunning', 'view', 'from', 'home', '!', '😇♥️', 'https', ':', '//t.co/u4lfexmq11']",6.575,4.3475,6.34,positive,5.754166666666666,4 out of 8,"['would', 'stunning', 'view', 'home']","['else', 'would', 'wan', 'na', 'stunning', 'view', 'home', 'http']"
1291,"['tag', 'the', 'extraordinary', 'woman', 'in', 'your', 'life', 'who', 'is', '#', 'betterthanequal', '@', 'staywrogn', '@', 'anushkasharma', '♥️', 'https', ':', '//t.co/ndjnepyqjd']",6.5024999999999995,4.225,6.137499999999999,positive,5.621666666666666,4 out of 8,"['tag', 'extraordinary', 'woman', 'life']","['tag', 'extraordinary', 'woman', 'life', 'betterthanequal', 'staywrogn', 'anushkasharma', 'http']"
