,time,tweet,emotion,Sentence,Valence,Arousal,Dominance,Sentiment Label,Average VAD,# Words Found,Found Words,All Words
289,2020-03-26T09:34:07.000Z,RT @Swamy39: Since no schools and colleges are on lockout the Govt should ensure no fee are collected from low income households,Trust,"['rt', '@', 'swamy39', ':', 'since', 'no', 'schools', 'and', 'colleges', 'are', 'on', 'lockout', 'the', 'govt', 'should', 'ensure', 'no', 'fee', 'are', 'collected', 'from', 'low', 'income', 'households']",5.3025,4.72125,5.1325,neutral,5.052083333333333,8 out of 12,"['neg-school', 'neg-college', 'ensure', 'neg-fee', 'neg-collect', 'low', 'income', 'household']","['rt', 'since', 'school', 'college', 'lockout', 'govt', 'ensure', 'fee', 'collect', 'low', 'income', 'household']"
290,2020-03-26T04:05:31.000Z,RT @Swamy39: Air India to evacuate over 300 Israel nationals from Delhi to Tel Aviv https://t.co/gZ0Hw8muJE—Our unconditional friendship wi…,Trust,"['rt', '@', 'swamy39', ':', 'air', 'india', 'to', 'evacuate', 'over', '300', 'israel', 'nationals', 'from', 'delhi', 'to', 'tel', 'aviv', 'https', ':', '//t.co/gz0hw8muje—our', 'unconditional', 'friendship', 'wi…']",6.018,4.234,5.667999999999999,positive,5.306666666666667,5 out of 12,"['air', 'evacuate', 'national', 'unconditional', 'friendship']","['rt', 'air', 'india', 'evacuate', 'israel', 'national', 'delhi', 'tel', 'aviv', 'http', 'unconditional', 'friendship']"
291,2020-03-25T14:52:30.000Z,"RT @Swamy39: Shocking that while the world is grappling with Coronavirus, the ISiS terrorists in Kabul entered today a Gurdwara and shot de…",Fear,"['rt', '@', 'swamy39', ':', 'shocking', 'that', 'while', 'the', 'world', 'is', 'grappling', 'with', 'coronavirus', ',', 'the', 'isis', 'terrorists', 'in', 'kabul', 'entered', 'today', 'a', 'gurdwara', 'and', 'shot', 'de…']",4.47,5.343999999999999,4.488,neutral,4.767333333333333,5 out of 12,"['shocking', 'world', 'terrorist', 'enter', 'shot']","['rt', 'shocking', 'world', 'grapple', 'coronavirus', 'isi', 'terrorist', 'kabul', 'enter', 'today', 'gurdwara', 'shot']"
292,2020-03-24T19:09:25.000Z,RT @sardanarohit: “अगले तीन सप्ताह यानि इक्कीस दिन तक पूरे देश में लॉकडाउन. अगले इक्कीस दिन नहीं सम्भले तो देश इक्कीस साल पीछे चला जाएगा.”…,Fear,"['rt', '@', 'sardanarohit', ':', '“', 'अगले', 'तीन', 'सप्ताह', 'यानि', 'इक्कीस', 'दिन', 'तक', 'पूरे', 'देश', 'में', 'लॉकडाउन', '.', 'अगले', 'इक्कीस', 'दिन', 'नहीं', 'सम्भले', 'तो', 'देश', 'इक्कीस', 'साल', 'पीछे', 'चला', 'जाएगा.', '”', '…']",,,,,,0,,"['rt', 'sardanarohit', 'तक']"
293,2020-03-24T19:09:17.000Z,"RT @Swamy39: My US based friend,a scientist Ramesh Swamy informs me that a US researcher has found: “the #COVID19 strain in India is a less…",Fear,"['rt', '@', 'swamy39', ':', 'my', 'us', 'based', 'friend', ',', 'a', 'scientist', 'ramesh', 'swamy', 'informs', 'me', 'that', 'a', 'us', 'researcher', 'has', 'found', ':', '“', 'the', '#', 'covid19', 'strain', 'in', 'india', 'is', 'a', 'less…']",5.6933333333333325,3.7816666666666663,5.915,neutral,5.13,6 out of 13,"['base', 'friend', 'scientist', 'researcher', 'find', 'strain']","['rt', 'us', 'base', 'friend', 'scientist', 'ramesh', 'swamy', 'informs', 'us', 'researcher', 'find', 'strain', 'india']"
294,2020-03-24T19:08:44.000Z,"RT @ImRo45: Pleasing to see pictures of dolphins swimming near the shores of Mumbai, it shows us that if we tweak our ways we can make a hu…",Trust,"['rt', '@', 'imro45', ':', 'pleasing', 'to', 'see', 'pictures', 'of', 'dolphins', 'swimming', 'near', 'the', 'shores', 'of', 'mumbai', ',', 'it', 'shows', 'us', 'that', 'if', 'we', 'tweak', 'our', 'ways', 'we', 'can', 'make', 'a', 'hu…']",6.35,4.09,5.954444444444443,positive,5.464814814814815,9 out of 14,"['pleasing', 'see', 'picture', 'dolphin', 'swim', 'show', 'tweak', 'way', 'make']","['rt', 'pleasing', 'see', 'picture', 'dolphin', 'swim', 'near', 'shore', 'mumbai', 'show', 'us', 'tweak', 'way', 'make']"
295,2020-03-24T04:07:25.000Z,RT @sardanarohit: आपकी बेहतरी के लिए लॉकडाउन है. कल से लॉक-डाउन का पालन नहीं हुआ तो हम सख़्ती करने पर मजबूर होंगे. दिल्ली के मुख्यमंत्री @A…,Fear,"['rt', '@', 'sardanarohit', ':', 'आपकी', 'बेहतरी', 'के', 'लिए', 'लॉकडाउन', 'है', '.', 'कल', 'से', 'लॉक-डाउन', 'का', 'पालन', 'नहीं', 'हुआ', 'तो', 'हम', 'सख़्ती', 'करने', 'पर', 'मजबूर', 'होंगे', '.', 'दिल्ली', 'के', 'मुख्यमंत्री', '@', 'a…']",,,,,,0,,"['rt', 'sardanarohit', 'कल', 'हम', 'पर']"
296,2020-03-23T09:07:44.000Z,RT @sardanarohit: लॉकडाउन’ का मतलब है ज़रूरी सेवाएँ उपलब्ध रहेंगी. ‘कर्फ़्यू’ का मतलब है सब कुछ बंद रहेगा. लॉकडाउन का पालन नहीं होगा तो पं…,Joy,"['rt', '@', 'sardanarohit', ':', 'लॉकडाउन', '’', 'का', 'मतलब', 'है', 'ज़रूरी', 'सेवाएँ', 'उपलब्ध', 'रहेंगी', '.', '‘', 'कर्फ़्यू', '’', 'का', 'मतलब', 'है', 'सब', 'कुछ', 'बंद', 'रहेगा', '.', 'लॉकडाउन', 'का', 'पालन', 'नहीं', 'होगा', 'तो', 'पं…']",,,,,,0,,"['rt', 'sardanarohit', 'मतलब', 'मतलब', 'सब']"
297,2020-03-23T04:53:48.000Z,"RT @narendramodi: लॉकडाउन को अभी भी कई लोग गंभीरता से नहीं ले रहे हैं। कृपया करके अपने आप को बचाएं, अपने परिवार को बचाएं, निर्देशों का गंभी…",Fear,"['rt', '@', 'narendramodi', ':', 'लॉकडाउन', 'को', 'अभी', 'भी', 'कई', 'लोग', 'गंभीरता', 'से', 'नहीं', 'ले', 'रहे', 'हैं।', 'कृपया', 'करके', 'अपने', 'आप', 'को', 'बचाएं', ',', 'अपने', 'परिवार', 'को', 'बचाएं', ',', 'निर्देशों', 'का', 'गंभी…']",,,,,,0,,"['rt', 'narendramodi', 'कई', 'आप']"
298,2020-03-23T04:53:23.000Z,"RT @Swamy39: The PM has just been quoted on CNN News 18 as stating ""Some people are not taking the Lockdown seriously"". How right he is!! E…",Fear,"['rt', '@', 'swamy39', ':', 'the', 'pm', 'has', 'just', 'been', 'quoted', 'on', 'cnn', 'news', '18', 'as', 'stating', '``', 'some', 'people', 'are', 'not', 'taking', 'the', 'lockdown', 'seriously', ""''"", '.', 'how', 'right', 'he', 'is', '!', '!', 'e…']",5.79,4.183333333333334,5.625,neutral,5.1994444444444445,6 out of 11,"['quote', 'news', 'state', 'people', 'neg-take', 'right']","['rt', 'pm', 'quote', 'cnn', 'news', 'state', 'people', 'take', 'lockdown', 'seriously', 'right']"
299,2020-03-22T16:13:07.000Z,RT @ImRo45: Someone’s missing here ?? Not easy to work from home I guess,Sadness,"['rt', '@', 'imro45', ':', 'someone', '’', 's', 'missing', 'here', '?', '?', 'not', 'easy', 'to', 'work', 'from', 'home', 'i', 'guess']",4.848,4.678,4.774,neutral,4.766666666666667,5 out of 7,"['miss', 'neg-easy', 'neg-work', 'home', 'guess']","['rt', 'someone', 'miss', 'easy', 'work', 'home', 'guess']"
300,2020-03-22T07:16:21.000Z,"RT @MyVadodara: Gujarat's major cities lockdown, Rajasthan and Punjab fully lockdown but our neighborhood state Maharashtra where there is…",Joy,"['rt', '@', 'myvadodara', ':', 'gujarat', ""'s"", 'major', 'cities', 'lockdown', ',', 'rajasthan', 'and', 'punjab', 'fully', 'lockdown', 'but', 'our', 'neighborhood', 'state', 'maharashtra', 'where', 'there', 'is…']",5.865,4.165,5.73,neutral,5.253333333333334,4 out of 13,"['major', 'city', 'neighborhood', 'state']","['rt', 'myvadodara', 'gujarat', 'major', 'city', 'lockdown', 'rajasthan', 'punjab', 'fully', 'lockdown', 'neighborhood', 'state', 'maharashtra']"
301,2020-03-22T07:14:15.000Z,RT @Swamy39: My friend on COVID Solution 1) curfew by public / govt for 7 days immediately so that all the patients can be identified as wi…,Trust,"['rt', '@', 'swamy39', ':', 'my', 'friend', 'on', 'covid', 'solution', '1', ')', 'curfew', 'by', 'public', '/', 'govt', 'for', '7', 'days', 'immediately', 'so', 'that', 'all', 'the', 'patients', 'can', 'be', 'identified', 'as', 'wi…']",5.9471428571428575,3.7828571428571434,5.62,neutral,5.116666666666667,7 out of 11,"['friend', 'solution', 'curfew', 'public', 'day', 'patient', 'identify']","['rt', 'friend', 'covid', 'solution', 'curfew', 'public', 'govt', 'day', 'immediately', 'patient', 'identify']"
302,2020-03-22T06:25:40.000Z,"RT @narendramodi: Can you see the link?

Looks like people have closed ranks to uproot the COVID-19 menace. #JantaCurfew",Trust,"['rt', '@', 'narendramodi', ':', 'can', 'you', 'see', 'the', 'link', '?', 'looks', 'like', 'people', 'have', 'closed', 'ranks', 'to', 'uproot', 'the', 'covid-19', 'menace', '.', '#', 'jantacurfew']",5.61,3.91875,5.6725,neutral,5.067083333333334,8 out of 12,"['see', 'link', 'look', 'like', 'people', 'close', 'rank', 'menace']","['rt', 'narendramodi', 'see', 'link', 'look', 'like', 'people', 'close', 'rank', 'uproot', 'menace', 'jantacurfew']"
303,2020-03-22T06:19:10.000Z,RT @sardanarohit: घरों में बंद बैठे लोगों को जैसे काम मिल गया है. सब लोग बाल्कनी में थाली और ताली बजा रहे हैं. कल की प्रैक्टिस है या आज का…,Joy,"['rt', '@', 'sardanarohit', ':', 'घरों', 'में', 'बंद', 'बैठे', 'लोगों', 'को', 'जैसे', 'काम', 'मिल', 'गया', 'है', '.', 'सब', 'लोग', 'बाल्कनी', 'में', 'थाली', 'और', 'ताली', 'बजा', 'रहे', 'हैं', '.', 'कल', 'की', 'प्रैक्टिस', 'है', 'या', 'आज', 'का…']",,,,,,0,,"['rt', 'sardanarohit', 'सब', 'और', 'कल', 'आज']"
304,2020-03-22T06:18:44.000Z,RT @Swamy39: Is now declaration of Economic Emergency becoming inevitable? Govt must put doubts at rest,Trust,"['rt', '@', 'swamy39', ':', 'is', 'now', 'declaration', 'of', 'economic', 'emergency', 'becoming', 'inevitable', '?', 'govt', 'must', 'put', 'doubts', 'at', 'rest']",5.065555555555554,4.0633333333333335,4.593333333333334,neutral,4.5740740740740735,9 out of 11,"['declaration', 'economic', 'emergency', 'become', 'inevitable', 'must', 'put', 'doubt', 'rest']","['rt', 'declaration', 'economic', 'emergency', 'become', 'inevitable', 'govt', 'must', 'put', 'doubt', 'rest']"
305,2020-03-21T12:35:00.000Z,"RT @ANI: Vasundhara Raje, BJP leader: After conducting a #Covid19 test, I’m happy to inform you that the results came back negative. Howeve…",Trust,"['rt', '@', 'ani', ':', 'vasundhara', 'raje', ',', 'bjp', 'leader', ':', 'after', 'conducting', 'a', '#', 'covid19', 'test', ',', 'i', '’', 'm', 'happy', 'to', 'inform', 'you', 'that', 'the', 'results', 'came', 'back', 'negative', '.', 'howeve…']",5.3966666666666665,4.181111111111111,5.741111111111112,neutral,5.106296296296296,9 out of 14,"['leader', 'conduct', 'test', 'happy', 'inform', 'result', 'come', 'back', 'negative']","['rt', 'ani', 'vasundhara', 'raje', 'bjp', 'leader', 'conduct', 'test', 'happy', 'inform', 'result', 'come', 'back', 'negative']"
306,2020-03-21T09:32:26.000Z,"RT @iankitsen: #ChinaLiedAndPeopleDied but these are still with us.
Huge respect.🙏❤ 
#Covid19India #StayAtHome https://t.co/mYnAzfTW1b",Trust,"['rt', '@', 'iankitsen', ':', '#', 'chinaliedandpeopledied', 'but', 'these', 'are', 'still', 'with', 'us', '.', 'huge', 'respect.🙏❤', '#', 'covid19india', '#', 'stayathome', 'https', ':', '//t.co/mynazftw1b']",5.72,4.24,4.89,neutral,4.95,1 out of 8,['huge'],"['rt', 'iankitsen', 'chinaliedandpeopledied', 'still', 'us', 'huge', 'stayathome', 'http']"
307,2020-03-21T09:32:18.000Z,"RT @sanket_daksha: Xi Jinping to his lab scientist
#ChinaLiedAndPeopleDied https://t.co/42zjU6pKnd",Trust,"['rt', '@', 'sanket_daksha', ':', 'xi', 'jinping', 'to', 'his', 'lab', 'scientist', '#', 'chinaliedandpeopledied', 'https', ':', '//t.co/42zju6pknd']",5.2,4.244999999999999,6.68,neutral,5.375,2 out of 7,"['lab', 'scientist']","['rt', 'xi', 'jinping', 'lab', 'scientist', 'chinaliedandpeopledied', 'http']"
308,2020-03-21T09:28:46.000Z,RT @DrKumarVishwas: देश के सबसे बड़े संक्रमण प्रोन ट्रांसपोर्ट सिस्टम रेलवे पर #Covid_19 की सरकारी कर्मचारी द्वारा जाँच का ये वीडियो किसी…,Joy,"['rt', '@', 'drkumarvishwas', ':', 'देश', 'के', 'सबसे', 'बड़े', 'संक्रमण', 'प्रोन', 'ट्रांसपोर्ट', 'सिस्टम', 'रेलवे', 'पर', '#', 'covid_19', 'की', 'सरकारी', 'कर्मचारी', 'द्वारा', 'जाँच', 'का', 'ये', 'वीडियो', 'किसी…']",,,,,,0,,"['rt', 'drkumarvishwas', 'पर']"
309,2020-03-21T04:01:22.000Z,RT @sardanarohit: WHO की अधिकारी के हवाले से Whatsapp पर वाइरल ऑडियो क्लिप फ़र्ज़ी है. India Today Fact Check Team ने WHO से बात की. WHO और…,Trust,"['rt', '@', 'sardanarohit', ':', 'who', 'की', 'अधिकारी', 'के', 'हवाले', 'से', 'whatsapp', 'पर', 'वाइरल', 'ऑडियो', 'क्लिप', 'फ़र्ज़ी', 'है', '.', 'india', 'today', 'fact', 'check', 'team', 'ने', 'who', 'से', 'बात', 'की', '.', 'who', 'और…']",6.23,3.35,5.7333333333333325,positive,5.104444444444444,3 out of 9,"['fact', 'check', 'team']","['rt', 'sardanarohit', 'whatsapp', 'पर', 'india', 'today', 'fact', 'check', 'team']"
310,2020-03-20T11:05:37.000Z,"RT @Swamy39: Namo has done well by addressing the nation and highlighting essential steps for people to take, for solidarity. I am sending…",Joy,"['rt', '@', 'swamy39', ':', 'namo', 'has', 'done', 'well', 'by', 'addressing', 'the', 'nation', 'and', 'highlighting', 'essential', 'steps', 'for', 'people', 'to', 'take', ',', 'for', 'solidarity', '.', 'i', 'am', 'sending…']",5.807777777777778,3.93,5.67,neutral,5.135925925925926,9 out of 12,"['do', 'address', 'nation', 'highlight', 'essential', 'step', 'people', 'take', 'solidarity']","['rt', 'namo', 'do', 'well', 'address', 'nation', 'highlight', 'essential', 'step', 'people', 'take', 'solidarity']"
311,2020-03-20T11:05:15.000Z,RT @Swamy39: Either the UK State Govt brought this Char Dhaam Act without any BJP top level approval or has engaged in foolish dramatics on…,Trust,"['rt', '@', 'swamy39', ':', 'either', 'the', 'uk', 'state', 'govt', 'brought', 'this', 'char', 'dhaam', 'act', 'without', 'any', 'bjp', 'top', 'level', 'approval', 'or', 'has', 'engaged', 'in', 'foolish', 'dramatics', 'on…']",5.64,3.9525,5.78625,neutral,5.12625,8 out of 17,"['state', 'bring', 'act', 'top', 'level', 'approval', 'engage', 'foolish']","['rt', 'either', 'uk', 'state', 'govt', 'bring', 'char', 'dhaam', 'act', 'without', 'bjp', 'top', 'level', 'approval', 'engage', 'foolish', 'dramatics']"
312,2020-03-20T11:04:34.000Z,RT @Swamy39: I am informed that Twitter has now a challenger from Parlor. Has anyone in our Twitter heard of Parlor,Joy,"['rt', '@', 'swamy39', ':', 'i', 'am', 'informed', 'that', 'twitter', 'has', 'now', 'a', 'challenger', 'from', 'parlor', '.', 'has', 'anyone', 'in', 'our', 'twitter', 'heard', 'of', 'parlor']",5.5525,3.3725,5.525,neutral,4.816666666666666,4 out of 9,"['inform', 'challenger', 'parlor', 'parlor']","['rt', 'inform', 'twitter', 'challenger', 'parlor', 'anyone', 'twitter', 'heard', 'parlor']"
313,2020-03-19T15:13:24.000Z,"RT @sardanarohit: ‘जनता कर्फ़्यू’ यानि एक दिन के लिए स्वयं फ़ैसला कर के घर से ना निकलना. 22 मार्च यानि रविवार, सुबह 7 बजे से रात 9 बजे तक.…",Joy,"['rt', '@', 'sardanarohit', ':', '‘', 'जनता', 'कर्फ़्यू', '’', 'यानि', 'एक', 'दिन', 'के', 'लिए', 'स्वयं', 'फ़ैसला', 'कर', 'के', 'घर', 'से', 'ना', 'निकलना', '.', '22', 'मार्च', 'यानि', 'रविवार', ',', 'सुबह', '7', 'बजे', 'से', 'रात', '9', 'बजे', 'तक.…']",,,,,,0,,"['rt', 'sardanarohit', 'एक', 'कर', 'घर']"
314,2020-03-19T03:08:15.000Z,RT @Swamy39: Samudra Gupta defeated Alexander in 326 BCE https://t.co/vKytrOy4VE,Trust,"['rt', '@', 'swamy39', ':', 'samudra', 'gupta', 'defeated', 'alexander', 'in', '326', 'bce', 'https', ':', '//t.co/vkytroy4ve']",3.74,4.14,3.87,negative,3.9166666666666665,1 out of 7,['defeat'],"['rt', 'samudra', 'gupta', 'defeat', 'alexander', 'bce', 'http']"
315,2020-03-19T03:08:11.000Z,RT @Swamy39: @dwivedygovind : Correct,Trust,"['rt', '@', 'swamy39', ':', '@', 'dwivedygovind', ':', 'correct']",6.94,3.48,7.06,positive,5.826666666666667,1 out of 3,['correct'],"['rt', 'dwivedygovind', 'correct']"
316,2020-03-19T02:21:30.000Z,RT @Swamy39: Islamist Turkey seizes ALL Christian churches in city and declares them 'state property' https://t.co/R59sf0lVeq; That is the…,Fear,"['rt', '@', 'swamy39', ':', 'islamist', 'turkey', 'seizes', 'all', 'christian', 'churches', 'in', 'city', 'and', 'declares', 'them', ""'state"", 'property', ""'"", 'https', ':', '//t.co/r59sf0lveq', ';', 'that', 'is', 'the…']",5.406666666666666,4.2283333333333335,5.6099999999999985,neutral,5.081666666666666,6 out of 10,"['turkey', 'seize', 'church', 'city', 'declare', 'property']","['rt', 'islamist', 'turkey', 'seize', 'christian', 'church', 'city', 'declare', 'property', 'http']"
317,2020-03-18T08:49:12.000Z,RT @Swamy39: @deepakrpandya : Tweet that to me in 2070 and you will get a reply,Trust,"['rt', '@', 'swamy39', ':', '@', 'deepakrpandya', ':', 'tweet', 'that', 'to', 'me', 'in', '2070', 'and', 'you', 'will', 'get', 'a', 'reply']",5.87,3.5,5.9366666666666665,neutral,5.102222222222223,3 out of 5,"['tweet', 'get', 'reply']","['rt', 'deepakrpandya', 'tweet', 'get', 'reply']"
318,2020-03-18T03:40:35.000Z,RT @Swamy39: The short-sightedness of MoF comes out of  after Bank Chairmanbeing scolded . While US has declared interest rates will be 0%…,Joy,"['rt', '@', 'swamy39', ':', 'the', 'short-sightedness', 'of', 'mof', 'comes', 'out', 'of', 'after', 'bank', 'chairmanbeing', 'scolded', '.', 'while', 'us', 'has', 'declared', 'interest', 'rates', 'will', 'be', '0', '%', '…']",5.361666666666666,4.1466666666666665,5.458333333333332,neutral,4.988888888888888,6 out of 10,"['come', 'bank', 'scold', 'declare', 'interest', 'rate']","['rt', 'mof', 'come', 'bank', 'chairmanbeing', 'scold', 'us', 'declare', 'interest', 'rate']"
319,2020-03-18T03:40:20.000Z,RT @Swamy39: Indian Foundations of Modern Science https://t.co/DeWtweIiZm via @PGurus1,Trust,"['rt', '@', 'swamy39', ':', 'indian', 'foundations', 'of', 'modern', 'science', 'https', ':', '//t.co/dewtweiizm', 'via', '@', 'pgurus1']",6.076666666666667,4.3533333333333335,6.153333333333332,positive,5.527777777777778,3 out of 7,"['foundation', 'modern', 'science']","['rt', 'indian', 'foundation', 'modern', 'science', 'http', 'via']"
320,2020-03-17T03:08:20.000Z,RT @Swamy39: To set up a central university for Sanskrit in the present climate required guts and clarity of purpose. I must admit Namo and…,Joy,"['rt', '@', 'swamy39', ':', 'to', 'set', 'up', 'a', 'central', 'university', 'for', 'sanskrit', 'in', 'the', 'present', 'climate', 'required', 'guts', 'and', 'clarity', 'of', 'purpose', '.', 'i', 'must', 'admit', 'namo', 'and…']",5.794545454545455,3.977272727272728,5.6009090909090915,neutral,5.124242424242425,11 out of 14,"['set', 'central', 'university', 'present', 'climate', 'require', 'gut', 'clarity', 'purpose', 'must', 'admit']","['rt', 'set', 'central', 'university', 'sanskrit', 'present', 'climate', 'require', 'gut', 'clarity', 'purpose', 'must', 'admit', 'namo']"
321,2020-03-16T04:31:53.000Z,RT @Swamy39: The circular from the Court states that due to Coronavirus pandemic the magistrate courts will take a limited number of cases…,Fear,"['rt', '@', 'swamy39', ':', 'the', 'circular', 'from', 'the', 'court', 'states', 'that', 'due', 'to', 'coronavirus', 'pandemic', 'the', 'magistrate', 'courts', 'will', 'take', 'a', 'limited', 'number', 'of', 'cases…']",4.7875,3.95375,4.7700000000000005,neutral,4.50375,8 out of 12,"['circular', 'court', 'state', 'due', 'magistrate', 'court', 'take', 'number']","['rt', 'circular', 'court', 'state', 'due', 'coronavirus', 'pandemic', 'magistrate', 'court', 'take', 'limited', 'number']"
322,2020-03-15T12:41:09.000Z,"RT @sardanarohit: बस 3₹ ही? शेयर बाज़ार में 35 लाख करोड़ का नुक़सान हुआ है. Yes Bank का 30,000 करोड़ से ज़्यादा का बोझ है. सब मिडल क्लास की…",Joy,"['rt', '@', 'sardanarohit', ':', 'बस', '3₹', 'ही', '?', 'शेयर', 'बाज़ार', 'में', '35', 'लाख', 'करोड़', 'का', 'नुक़सान', 'हुआ', 'है', '.', 'yes', 'bank', 'का', '30,000', 'करोड़', 'से', 'ज़्यादा', 'का', 'बोझ', 'है', '.', 'सब', 'मिडल', 'क्लास', 'की…']",6.0,4.19,4.78,neutral,4.990000000000001,1 out of 6,['bank'],"['rt', 'sardanarohit', 'बस', 'yes', 'bank', 'सब']"
323,2020-03-13T04:10:53.000Z,RT @sardanarohit: ईरान से लौट रहे कुछ पाकिस्तानियों ने ‘कोरोना वाइरस नेगेटिव’ का भी फ़र्ज़ी सर्टिफ़िकेट बनवा लिया. बलूचिस्तान के रास्ते आ र…,Fear,"['rt', '@', 'sardanarohit', ':', 'ईरान', 'से', 'लौट', 'रहे', 'कुछ', 'पाकिस्तानियों', 'ने', '‘', 'कोरोना', 'वाइरस', 'नेगेटिव', '’', 'का', 'भी', 'फ़र्ज़ी', 'सर्टिफ़िकेट', 'बनवा', 'लिया', '.', 'बलूचिस्तान', 'के', 'रास्ते', 'आ', 'र…']",,,,,,0,,"['rt', 'sardanarohit', 'आ']"
324,2020-03-11T06:16:28.000Z,"RT @NASA: Space is waiting for you!

You have 3 weeks left to get your applications in to join the newest class of explorers. 

Don’t miss…",Joy,"['rt', '@', 'nasa', ':', 'space', 'is', 'waiting', 'for', 'you', '!', 'you', 'have', '3', 'weeks', 'left', 'to', 'get', 'your', 'applications', 'in', 'to', 'join', 'the', 'newest', 'class', 'of', 'explorers', '.', 'don', '’', 't', 'miss…']",5.554444444444443,4.087777777777778,5.288888888888889,neutral,4.977037037037037,9 out of 12,"['space', 'wait', 'week', 'leave', 'get', 'application', 'join', 'class', 'explorer']","['rt', 'nasa', 'space', 'wait', 'week', 'leave', 'get', 'application', 'join', 'newest', 'class', 'explorer']"
325,2020-03-08T12:34:04.000Z,RT @Swamy39: Why is Pucca Chor asking (in today’s The Hindu) for RBI inquiry into Yes Bank collapse? Because he is involved in the scam and…,Fear,"['rt', '@', 'swamy39', ':', 'why', 'is', 'pucca', 'chor', 'asking', '(', 'in', 'today', '’', 's', 'the', 'hindu', ')', 'for', 'rbi', 'inquiry', 'into', 'yes', 'bank', 'collapse', '?', 'because', 'he', 'is', 'involved', 'in', 'the', 'scam', 'and…']",4.73,4.286666666666667,4.931666666666667,neutral,4.649444444444446,6 out of 13,"['ask', 'inquiry', 'bank', 'collapse', 'involve', 'scam']","['rt', 'pucca', 'chor', 'ask', 'today', 'hindu', 'rbi', 'inquiry', 'yes', 'bank', 'collapse', 'involve', 'scam']"
326,2020-03-08T12:33:52.000Z,"RT @Swamy39: TVs showing PC  blasting Namo Govt on Yes Bank collapse it means”Chor machaye shor”.I had warned it was coming since 2015, bec…",Trust,"['rt', '@', 'swamy39', ':', 'tvs', 'showing', 'pc', 'blasting', 'namo', 'govt', 'on', 'yes', 'bank', 'collapse', 'it', 'means', '”', 'chor', 'machaye', 'shor', '”', '.i', 'had', 'warned', 'it', 'was', 'coming', 'since', '2015', ',', 'bec…']",4.9077777777777785,4.498888888888889,5.072222222222221,neutral,4.826296296296296,9 out of 17,"['tv', 'tv', 'show', 'blast', 'bank', 'collapse', 'mean', 'warn', 'come']","['rt', 'tv', 'show', 'pc', 'blast', 'namo', 'govt', 'yes', 'bank', 'collapse', 'mean', 'chor', 'machaye', 'shor', 'warn', 'come', 'since']"
327,2020-03-08T12:33:13.000Z,RT @ImRo45: Come on India #IndvsAus #Final 🇮🇳,Anticipation,"['rt', '@', 'imro45', ':', 'come', 'on', 'india', '#', 'indvsaus', '#', 'final', '🇮🇳']",5.1,3.985,4.94,neutral,4.675000000000002,2 out of 5,"['come', 'final']","['rt', 'come', 'india', 'indvsaus', 'final']"
328,2020-03-07T15:34:44.000Z,"RT @NASA: Ready to watch a nighttime rocket launch? 🚀 

@SpaceX's #Dragon🐉 spacecraft is set for a mission to deliver science and supplies…",Joy,"['rt', '@', 'nasa', ':', 'ready', 'to', 'watch', 'a', 'nighttime', 'rocket', 'launch', '?', '🚀', '@', 'spacex', ""'s"", '#', 'dragon🐉', 'spacecraft', 'is', 'set', 'for', 'a', 'mission', 'to', 'deliver', 'science', 'and', 'supplies…']",5.999,4.637,5.893,neutral,5.509666666666668,10 out of 13,"['ready', 'watch', 'nighttime', 'rocket', 'launch', 'spacecraft', 'set', 'mission', 'deliver', 'science']","['rt', 'nasa', 'ready', 'watch', 'nighttime', 'rocket', 'launch', 'spacex', 'spacecraft', 'set', 'mission', 'deliver', 'science']"
329,2020-03-05T08:01:05.000Z,RT @Swamy39: I am shocked to learn that the govt( which?) has permitted prescription drugs/medicines to be sold online without prescription…,Trust,"['rt', '@', 'swamy39', ':', 'i', 'am', 'shocked', 'to', 'learn', 'that', 'the', 'govt', '(', 'which', '?', ')', 'has', 'permitted', 'prescription', 'drugs/medicines', 'to', 'be', 'sold', 'online', 'without', 'prescription…']",5.178,4.368,5.67,neutral,5.072,5 out of 9,"['shock', 'learn', 'permit', 'prescription', 'sell']","['rt', 'shock', 'learn', 'govt', 'permit', 'prescription', 'sell', 'online', 'without']"
330,2020-03-04T13:29:15.000Z,RT @Swamy39: Sri Mahinda Rajapaksa is contesting elections for SL Parliament and his party if it gets majority then he will be PM again. Al…,Trust,"['rt', '@', 'swamy39', ':', 'sri', 'mahinda', 'rajapaksa', 'is', 'contesting', 'elections', 'for', 'sl', 'parliament', 'and', 'his', 'party', 'if', 'it', 'gets', 'majority', 'then', 'he', 'will', 'be', 'pm', 'again', '.', 'al…']",5.578333333333332,4.1433333333333335,5.056666666666667,neutral,4.926111111111111,6 out of 12,"['contest', 'election', 'parliament', 'party', 'get', 'majority']","['rt', 'sri', 'mahinda', 'rajapaksa', 'contest', 'election', 'sl', 'parliament', 'party', 'get', 'majority', 'pm']"
