time,tweet
2020-02-20T03:37:26.000Z,RT @sardanarohit: सुप्रीम कोर्ट के वार्ताकार संजय हेगड़े और साधना रामचन्द्रन शाहीन बाग पहुँचे हैं. मंच से लोगों को अपने आने का मक़सद बताया…
2020-02-19T09:55:00.000Z,RT @sardanarohit: ट्रम्प जी लगता है दिल पे ले लिए जब बताया गया होगा ‘सेवन मिल्यन पीपल ऑफ़ अहमदाबाद सिटी आर वेटिंग तो वेल्कम यू’ 😂😂 अब सबको…
2020-02-19T09:53:14.000Z,RT @SirJadeja: Mumbai Police ex-chief #RakeshMaria reveals Kasab was to die as Sameer Chaudhari with red thread around wrist. There was nex…
2020-02-17T19:58:25.000Z,"RT @Swamy39: One more fact, and so far unknown to the general public, regarding Gandhiji assassination is that Accused Badge, who gave the…"
2020-02-17T19:58:03.000Z,RT @Swamy39: A delegation of Gorkhas from Darjeeling came visiting to thank me for supporting their just cause. Gorkhas have sacrificed the…
2020-02-16T17:20:16.000Z,"RT @ishaangulati57: Me after seeing the WINNER LIST of #Filmfare2020 😳😳😳😳
 #BoycottFilmFare https://t.co/Z0ZaeUgYyu"
2020-02-16T17:19:52.000Z,RT @Abhijee02486811: It's time to slap this fake awards!!! We Indians are not fool to accept this #BoycottFilmFare https://t.co/dRN5WTUUjj
2020-02-16T17:12:54.000Z,RT @Swamy39: 1st question: Why no post mortem or autopsy on Gandhiji's body? 2nd : Why Abha and Manu as direct eyewitnesses not questioned…
2020-02-16T17:12:19.000Z,"RT @Swamy39: The nation needs to be thankful to the The Hindu which under the direction of N Ram and authorship of senior editors, has prod…"
2020-02-15T05:54:02.000Z,RT @Swamy39: I was going through my old notes of Ram Temple issue. I found  Syed Shahabuddin was first person who said that if it can be pr…
2020-02-14T06:31:45.000Z,"RT @ImRo45: It’s time for ICC Women’s #T20WorldCup and there’s no stopping the Women in Blue, as they #TakeOnTheWorld. Kyunki naam wahi kar…"
2020-02-12T14:27:24.000Z,RT @KairiSaneWWE: Good night..🥴🏯🌒 https://t.co/7mt2jklGTW
2020-02-12T11:52:16.000Z,RT @sardanarohit: घणा ए गांधीवादी है तो आवाज़ समेत लगा देता ना भाई वीडियो! पता लगता किस बात की मिठाई खिलाई जा रही है. म्यूट कर के झूठ फैलाए…
2020-02-12T11:50:41.000Z,"RT @sardanarohit: पाँच साल दिल्ली में फिर से केजरीवाल.
बधाई @ArvindKejriwal"
2020-02-11T04:33:50.000Z,RT @Swamy39: Time for the BJP to start looking at our 2014-to date the party’s organisational culture. In many. States we had made promises…
2020-02-11T03:46:49.000Z,"RT @Swamy39: Dr Subramanian Swamy: Anti-Corruption Crusader, Hindutva Warrior, Economic Chanakya &amp; Nuclear Strategist https://t.co/VdQevCvX…"
2020-02-11T03:46:07.000Z,RT @SirJadeja: It's been 2 months. Enough is enough. Fascist Modi govt must listen to the protesters of #ShaheenBagh. Our Constitution does…
2020-02-10T07:22:09.000Z,"RT @SirJadeja: ✅Ban won the World Cup
✅India became the runners-up
✅Player of the tournament belongs to 🇮🇳
✅Highest wicket-taker belongs to…"
2020-02-10T07:21:50.000Z,"RT @SirJadeja: ✅59, 29*, 57*, 62, 105*, 88
✅400 Runs in 6 innings at avg of 133.33

Player of the tournament Yashasvi Jaiswal.  👏🙌🙏 #INDvBA…"
2020-02-09T14:43:03.000Z,RT @SirJadeja: What a catch by Yashasvi Jaiswal. 5 down. 5 more to go 🙌👏💪 #INDvBAN #U19CWCFinal https://t.co/UnpRa7mFzp
2020-02-09T14:43:00.000Z,RT @SirJadeja: 4 wickets in 5 overs. Ravi Bishnoi on fire 🔥🔥🔥 Impressive wicket-keeping by Dhruv Jurel. Come on guys 🙌👏💪 #INDvBAN #U19CWCFi…
2020-02-09T14:42:48.000Z,RT @SirJadeja: 3 chances missed in 3 overs 😒😒😒 #INDvBAN
2020-02-09T14:42:22.000Z,RT @JohnCena: All of us have problems and facing them is tough. Let’s try our best to face issues as soon as they’re discovered. Making exc…
2020-02-09T12:25:07.000Z,RT @Swamy39: It is revealing that the correspondent of India Today TV met a Minister from Sri Lanka yesterday and tried to make him to crit…
2020-02-09T12:24:22.000Z,RT @SirJadeja: Legendary selfie. Too many legends in the pic 😎👌🙌 #BushfireCricketBash https://t.co/TMauoL875N
2020-02-08T18:55:51.000Z,"@TheAcademy 1. Interstellar
2. Inception
3. Joker
4. Dark Knight rises
5. 3 Idiots"
2020-02-08T18:54:06.000Z,RT @TheAcademy: #GlobalMovieDay https://t.co/fwSrHNmSr4
2020-02-08T14:56:17.000Z,"@JohnCena Sir you can have very bright career in ""Motivational Speaking "" also, you always inspire me."
2020-02-08T14:54:45.000Z,"RT @JohnCena: Do your best to learn something each day. Anything, even if it’s something about yourself or your surroundings. As time passe…"
2020-02-08T14:54:11.000Z,RT @DrKumarVishwas: जिस दिल्ली से वैकल्पिक राजनीति की उम्मीद पूरे देश में जागी थीं आज उसी दिल्ली में इतना कम मतदान यही सिद्ध करता है कि जन…
2020-02-08T14:53:38.000Z,RT @Swamy39: @SameerKhajuria : If true then sadly my morning tweet will be vindicated. If economy declines it will wash out Hindutva and Fi…
2020-02-08T09:36:30.000Z,"RT @Swamy39: Anil Ambani has told a foreign court on a Chinese firm claim in the court, that his net worth in assets is zero! Huge implicat…"
2020-02-07T14:24:54.000Z,RT @elonmusk: Late night tweets … sigh
2020-02-07T04:44:06.000Z,"RT @sachin_rt: This was my favourite corner in the SCG dressing room. 
Memories came flooding back today. 
📸: @YUVSTRONG12 https://t.co/AWs…"
2020-02-07T03:19:01.000Z,"RT @SirJadeja: Hume to apno ne loota, gairo me kahaan dum tha 😭🤣😭 #Tubelight https://t.co/XB9JZKrO14"
2020-02-07T03:18:47.000Z,RT @SirJadeja: Bangladesh beat New Zealand by 6 wickets to qualify for their first ever World Cup final. Will face 4-time U19 World Champio…
2020-02-06T10:08:33.000Z,RT @Swamy39: Owaisi speaks so much and so often about secularism. But the name of his party is so communal and non secular. He should name…
2020-02-06T10:08:05.000Z,RT @Swamy39: PM in his LS Reply in Debate on President’s Address said (without naming) that because Nehru wanted to be PM therefore he agre…
2020-02-06T10:08:02.000Z,RT @Swamy39: @rss_shankar : Patel? I know it was Dr. Ambedkar who said this
2020-02-06T10:06:58.000Z,RT @elonmusk: Guess he’s not left-handed https://t.co/RLlzOLqh8U
2020-02-06T10:05:58.000Z,RT @sardanarohit: राहुल गांधी के डंडे मारने वाले बयान पर प्रधानमंत्री नरेंद्र मोदी का लोकसभा में जवाब. https://t.co/ucH3zODbfZ
2020-02-06T06:14:27.000Z,"RT @SirJadeja: Arre Sadji ek sabooot reh gaya hai, isse pehle koi dekhe isko bhi delete karwado jaldi se. 😭🤣😭

https://t.co/oBjUDcoH5C http…"
2020-02-06T06:12:14.000Z,"RT @SirJadeja: So women of #ShaheenBagh want majority of Pakistani infiltrators to be gifted away with Indian citizenship, but they can't t…"
2020-02-05T13:50:47.000Z,RT @LinkedInIndia: Spot the hidden logos to reveal the exciting companies lined up with LinkedIn-MTV #GetAJob. Apply now! #LinkedInJobs
2020-02-05T13:50:27.000Z,RT @JohnCena: Love that lasts takes work. Tremendous work. Anyone who thinks differently has little perspective of the timeline and totalit…
2020-02-05T11:58:12.000Z,RT @SirJadeja: BREAKING: Imran Khan requests citizens to stand for 2 hours tomorrow afternoon to express solidarity for Pakistan Team for s…
2020-02-05T11:12:42.000Z,RT @SirJadeja: BREAKING: Pakistan denies sending any team for the U19 World Cup. #U19CWC #INDvsPAK
2020-02-05T11:12:31.000Z,"RT @TheStoicEmperor: We rarely appreciate all that our enemies do for us.

They test us and make us stronger.

They exploit our flaws, moti…"
2020-02-05T02:10:09.000Z,RT @SirJadeja: Can't really blame the young lads of Pakistan U19 for such a shameless defeat. Kids only follow the legacy and standards set…
2020-02-05T02:09:56.000Z,"RT @SirJadeja: From selling panipuri with his father to the leading scorer in #U19CWC (59, 29*, 57*, 62, 105*). Massive salute to #Yashasvi…"
2020-02-04T10:15:21.000Z,"RT @Swamy39: Dr. T P Senkumar, ex DGP Kerala, at the Book launch of Who painted my money white? in Kochi makes stunning revelations https:/…"
2020-02-04T10:15:01.000Z,RT @Swamy39: In view of the Kerala Govt declaring a “health emergency” due to detection of Coronavirus in the State I am postponing my visi…
2020-02-04T10:14:30.000Z,RT @Swamy39: What is happening in Wuhan is tragic. Our sympathy to the Chinese. Such calamities do happen and we learn from it and not gues…
2020-02-03T13:56:35.000Z,RT @Swamy39: Indian representatives were treated badly in FATF meet in Beijing recently showing fall in international esteem of our nation.…
2020-02-03T13:56:03.000Z,"RT @Swamy39: If Tweeples use the “four letter”words in their tweets, I will block them. This kind of Americanism or Cockney legacy should n…"
2020-02-03T13:55:18.000Z,RT @Swamy39: Nominal GDP growth rate meaning : rate of growth of output and services plus rate of inflation. This growth rate does not indi…
2020-01-29T16:10:00.000Z,RT @Swamy39: Air India should be listed for its 49% shares in the Stock Exchange like ONGC. No question of selling
2020-01-29T16:09:50.000Z,RT @SirJadeja: 10 needed of 2 balls. Back to back Sixes in the #superover to win the match and the series against New Zealand. Take a bow f…
2020-01-29T16:09:36.000Z,"RT @ImRo45: Seriously, what a game! @MdShami11 ‘s over won us the game. Valiant effort from Williamson though."
2020-01-29T16:08:19.000Z,RT @BLACKCAPS: A big night for these two at Seddon Park. Shami defending in the final regulation over before Sharma hit the winning Super O…
2020-01-29T03:48:37.000Z,"RT @Swamy39: I and VHS colleagues take this  a gross violation of our Articl 19 fundamental rights, and if @TwitterIndia does rectify this…"
2020-01-29T03:48:21.000Z,RT @Swamy39: Few days ago @ishkarnBHANDARI tweeted will take legal action on Twitter @verified for bias against Nationalist Indian accounts…
2020-01-29T03:46:29.000Z,"RT @SirJadeja: Never wrestle with pigs. You both get dirty, but the pig likes it. 

Kudos to Arnab 👍 #KunalKamra
 https://t.co/w0WiQzox4W"
2020-01-29T03:46:14.000Z,"RT @SirJadeja: ✅Attacked Deepak Chaurasia at #ShaheenBagh 
✅Grabbed collar of Pradeep Bhandari on liveTV for calling #SharjeelImam a traito…"
2020-01-28T04:14:23.000Z,RT @Swamy39: For the last five years I hardly went to Gujarat on speaking engagement despite been son in law ( jamai) of Gujarat. In the la…
2020-01-27T11:13:48.000Z,"RT @SirJadeja: ""Afzal Guru had no hand in Parliament Attack"" - JNU Councilor Afreen Fatima in protest against CAA. 

Who is brainwashing th…"
2020-01-27T02:30:49.000Z,"RT @SirJadeja: ✅non-M should join us on our terms &amp; chant 'nara-e-takbeer'
✅we can PERMANENTLY cut NE from India
✅this isn't about CAA
✅Gan…"
2020-01-26T08:52:44.000Z,"RT @SirJadeja: Sheroes                   Sheroes of
of India                     Barkha Dutt https://t.co/QBr8O6oCmc"
2020-01-26T08:52:05.000Z,RT @Swamy39: Why are Christian missionaries so agitated with an interview conduction by Rajiv Malhotra with one Esther who spoke of her unh…
2020-01-26T04:04:31.000Z,RT @SirJadeja: #NaseeruddinShah's daughter #HeebaShah caught on camera beating up 2 female staffs of a veterinary clinic just because they…
2020-01-26T04:03:30.000Z,"RT @SirJadeja: ""Peaceful"" protesters from #ShaheenBagh who are fighting to preserve the Idea and Constitution of India.  https://t.co/IAfo4…"
2020-01-26T04:02:09.000Z,"RT @SirJadeja: Ghar Se                         Kuch Dur
Nikalte Hi                     Chalte Hi 😭 https://t.co/3tqoNVCKfX"
2020-01-26T04:01:49.000Z,"RT @SirJadeja: Indeed. Considering the standards your Jihadi clan has set over the last 1400 years, anything less than beheading should be…"
2020-01-25T04:43:00.000Z,RT @Swamy39: The US and China have decided to get Pakistan off the FATF “Grey List” instead of upgrading to  “Black List” —notified Terrori…
2020-01-25T04:42:39.000Z,"RT @SirJadeja: Indian cricket fans truly are a different breed - #IPL fan in Auckland holding up a placard addressing Kohli, wonder what #R…"
2020-01-25T04:41:53.000Z,"RT @SirJadeja: ""Hum Hindustan aur North-East ko PERMANENTLY cut kar sakte hain.Assam ko kaatna hmari zimmedari hai. Assam aur India kat ke…"
2020-01-25T04:40:32.000Z,"RT @SirJadeja: ✅Till 3 sets:
Federer: 1 Millman: 2

✅Final results:
Federer: 3 Millman: 2

✅Final set super-tiebreaker:
Federer: 4 Millman:…"
2020-01-23T13:06:54.000Z,"RT @SirJadeja: ✅Ram Setu
""Where is the proof?""

✅Ram Mandir
""Where is the proof?""

✅Surgical strikes
""Where is the proof?""

✅Balakot air st…"
2020-01-23T13:05:29.000Z,"RT @SirJadeja: ""Anupam Kher is a clown. He's a sycophant. It's in his blood."" - #NaseeruddinShah 

These ""liberals"" can't even tolerate the…"
2020-01-23T13:04:56.000Z,RT @RubikaLiyaquat: अकबर औवेसी इस मुल्क की सीरत में नहीं किसी पर आक्रमण करे। दुनिया के नक़्शे में बेहतरीन जगह पर है। खान-पान से लेकर खनिज…
2020-01-23T13:04:02.000Z,RT @Swamy39: The Delhi HC today directed Enforcement Directorate to file a Status Report on it’s Money Laundering Investigation against Air…
2020-01-23T13:03:48.000Z,RT @Swamy39: Today CJI in SC directed Govt to file a counter to my affidavit demanding designation of Rama Setu as Ancient Heritage Monumen…
2020-01-23T13:02:48.000Z,RT @Swamy39: My advice to  Namo Govt: Swoop down on the Anti CAA demonstrators at 2 a.m. and park them in an open secure maidan in  a makes…
2020-01-23T02:06:47.000Z,"RT @ImRo45: Best wishes to the under-19 cricket team in South Africa. They are already off to a great start, hope they can defend the title…"
2020-01-22T06:29:53.000Z,"RT @Swamy39: Ironically, in one of his tutorials to me by Parmacharya, God on earth, he said Periyar EVR had kept his vow to his parents to…"
2020-01-22T06:29:19.000Z,RT @Swamy39: Our national TV anchors are mostly non-Tamils and those few who are Tamils are terrified of  Dravida Kazhagam. Hence the ancho…
2020-01-22T06:28:53.000Z,RT @Swamy39: Time has come for liberating Tamil Nadu from the fascist  terror of the British Imperialists created Dravida Kazhagam which af…
2020-01-22T06:28:30.000Z,RT @sardanarohit: ‘काग़ज़ नहीं दिखाएँगे’ की पैरवी करने वाले कई होशियार चंद सरकार से ग़ुस्सा हैं कि ‘टुकड़े-टुकड़े गैंग’ के काग़ज़ क्यूँ न…
2020-01-22T06:28:09.000Z,RT @Swamy39: It now seems that the anti CAA agitation is fizzling out. Pakistan has run out of money. In the meantime patriotic Indians hav…
2020-01-21T06:29:57.000Z,RT @ImRo45: Best picture I saw today. India wins the series but someone else takes the headlines. Bravo!! @yuzi_chahal https://t.co/dN0RXh0…
2020-01-21T06:29:10.000Z,RT @Swamy39: Congis will lose its remain rump support if they criticise Namo on each every action. The latest is  his televised meeting wit…
2020-01-21T06:28:32.000Z,RT @Swamy39: For a change I am on the side of Rajnikant on the E. V. R. Naicker 1971 rally issue of parading Ram and Sita in a derogatory.…
2020-01-20T09:24:37.000Z,"RT @Swamy39: With just a single nomination for BJP President post, J. P. Nadda is now certain to be President. I welcome his victory and I…"
2020-01-19T13:49:42.000Z,RT @Swamy39: As usual ignorant anchors of Times Now are rubbishing Vande Mataram. One Anchor Mr. Athar states Vande Mataram does have equal…
2020-01-19T13:48:56.000Z,"RT @Swamy39: In 26/11 Mumbai Terror act, all those who came were decked as Hindus with tikka, radraksh mala, arm bracelets etc.. The idea w…"
2020-01-19T09:54:20.000Z,"RT @sardanarohit: नागरिकता क़ानून के विरोध के नाम पर मासूम बच्चों के दिमाग़ में जो लोग ज़हर भर रहे हैं, वो कल को उन्हें ख़ुद भी पीना पड़ सक…"
2020-01-19T09:53:07.000Z,RT @elonmusk: https://t.co/MHokq4KVEc
2020-01-19T09:50:44.000Z,RT @Swamy39: Normally recession is not accompanied by inflation. But that is happening. Normally demand deficit is not accompanied by risin…
2020-01-17T18:55:23.000Z,"RT @Swamy39: The Uttarakhand  Government has got a new law passed by the Assembly. On the face of it, one can say that it is unconstitution…"
2020-01-17T09:18:22.000Z,"RT @Swamy39: Rapists and Terrorists are cowards because they pick on innocent defenceless persons  and if caught, prosecuted, and sentenced…"
2020-01-17T08:10:16.000Z,"RT @Swamy39: It is entertaining to see some tweeting, who have barely 15 “followers” , for money because the text is identical for all thes…"
2020-01-16T04:44:29.000Z,"RT @Swamy39: In Mayoral elections, Germany's Bavaria and other towns have been forced Muslim to withdraw their candidacy. In India we are c…"
2020-01-12T05:15:30.000Z,"RT @DrKumarVishwas: आपने सेना को आदेश दिया, तो सेना ने लाहौर तक अपनी धधक पहुँचा दी। आपने देशवासियों से अपील की, तो सप्ताह में एक समय भोजन न…"
2020-01-10T03:38:51.000Z,RT @elonmusk: I put the art in fart
2020-01-10T03:38:23.000Z,RT @Astro_Christina: For 300 days I’ve been fortunate to be a part of something that strives to represent and benefit all humanity. As I lo…
2020-01-08T03:21:14.000Z,RT @Astro_Christina: Watching one of the longest left-breaking waves in the world from @Space_Station. #Chicama #Peru #SwellFromSpace https…
2020-01-07T18:05:45.000Z,"RT @Swamy39: President Trump is not as stupid as the US liberals make him out to be. By striking dead top [No.2] Iran's leader, Trump has d…"
2019-12-31T07:34:50.000Z,RT @SirJadeja: Kind of funny that 'woke liberals' believe US freely distributes Green Cards to illegal immigrants but CAA denies the right…
2019-12-30T10:48:29.000Z,"RT @ImRo45: Happy happy birthday to my little Cookie Monster. Your arrival has brought nothing but excitement, laughter and bliss to our li…"
2019-12-28T07:05:45.000Z,RT @jaganfan007: #2020stamps just RT this tweet i will gift you👍👍 #PackageStarPK https://t.co/Tyl4BdkGho
2019-12-28T06:55:06.000Z,RT @ImRo45: Was good to see and interact with these young guns @crickingdom academy in Mumbai. Brilliant set up and solid platform for thes…
2019-12-26T02:43:54.000Z,"RT @nishantchat: अरुंधती रॉय ने 2010 में #NPR का विरोध क्यों नहीं किया था ? 

#ArundhatiRoy"
2019-12-25T02:10:14.000Z,RT @geeta_phogat: HELLO BOY !! WELCOME TO THE WORLD 🥰🤗 He is here 🤗 we are so much in love ❤️ 👶🏻 please give him your love and blessings 🙏😇…
2019-12-23T15:32:12.000Z,RT @pranavmahajan: .#JharkhandResults is another example where electorate votes differently in LS &amp; VS. This not only reflects poltical mat…
2019-12-21T08:13:15.000Z,"RT @ImRo45: Many many happy returns my love, strength and game changer 😁 Samaira and I are proud to have such a leading light in our lives…"
2019-12-19T03:02:26.000Z,RT @SGanguly99: Please keep Sana out of all this issues .. this post is not true .. she is too young a girl to know about anything in polit…
2019-12-19T03:00:47.000Z,"RT @elonmusk: Never trust cynics, as they excuse their own bad deeds by telling themselves everyone does it"
2019-12-12T13:15:41.000Z,RT @sardanarohit: अयोध्या में राम मंदिर का रास्ता अब पूरी तरह साफ़. सुप्रीम कोर्ट ने अयोध्या मामले में सभी पुनर्विचार याचिकाएँ ख़ारिज कीं.…
2019-12-12T04:25:16.000Z,Many returns of the day sir @YUVSTRONG12. Hero of Team india in two big icc tournament. #HBDYuvi
2019-12-06T02:41:21.000Z,#HappyBirthdayJadeja wish you many returns of the day sir @imjadeja
2019-12-05T02:35:08.000Z,RT @SpaceX: Standing down today due to upper altitude winds and high winds at sea creating dynamic conditions around the Of Course I Still…
2019-12-03T17:08:06.000Z,"RT @Me_Shiwani: बेटियो के लिए सड़क पर आओ।
हमारी तीन मांगे है।
1- बलात्कार पर फाँसी की सजा।
2- 3 महीने के अंदर सजा मिले ।
3- नाबालिक पर भी…"
2019-12-03T06:32:52.000Z,"RT @imVkohli: Congratulations Pandey ji. Wish you both a lifetime of beautiful moments and happiness. God bless you both 😇🙏
@im_manishpandey"
2019-12-03T02:33:17.000Z,"RT @ImRo45: How did you like my payback, @KieronPollard55? See you on 6th December! #BrosBecomeFoes

#INDvWI https://t.co/qoWsVEjF4c"
2019-12-03T02:26:48.000Z,"RT @elonmusk: Hydrogen is a light, odorless gas, which, given enough time, turns into people who will make this statement"
2019-12-02T17:32:48.000Z,RT @ImRo45: Wish you both all the happiness in the world. Trust me this will be your best innings 😉 @im_manishpandey https://t.co/8T2kZNOEeM
2019-11-29T14:16:29.000Z,"RT @akshaykumar: Whether it is #PriyankaReddy in Hyderabad, #Roja in Tamil Nadu or the law student gangraped in Ranchi,we seem to be losing…"
2019-11-29T03:55:33.000Z,RT @ImRo45: 😡😡😡 @KieronPollard55!!!
2019-11-22T17:22:16.000Z,RT @elonmusk: Tesla Cybertruck (pressurized edition) will be official truck of Mars
2019-11-22T05:32:09.000Z,@BORN4WIN C) Ganymede
2019-11-22T05:31:49.000Z,"RT @BORN4WIN: Which is the largest moon in the solar system?

 A) Phobos
 B) Ananke
 C) Ganymede
 D) Titan

Reply Answer ✍

#McQs

Plz Like…"
2019-11-22T03:40:58.000Z,@Twitter Why do you think so?
2019-11-21T06:14:59.000Z,"RT @ImRo45: Happy #UnfriendshipDay, @KieronPollard55! 

PS: Sorry about the bags, NOT! 😉 

#INDvWI @StarSportsIndia https://t.co/EPFAyziGJ9"
2019-11-16T14:43:23.000Z,"RT @SirJadeja: ""We have seen ISIS level of horror and brutality in #Kashmir, 30 years before the West was even introduced to the brutalitie…"
2019-11-15T03:29:23.000Z,"RT @SirJadeja: ""In which country were perpetrators of 9/11 &amp; 26/11 discovered? Which country is home to 130 UN-designated terrorists? Which…"
2019-11-15T03:24:38.000Z,"RT @SirJadeja: Mathematician #VashishthaNarayanSingh
✅Ph.D. on Cycle Vector Space Theory
✅Worked on Space Theory at NASA 
✅Worked at IIT Ka…"
2019-11-13T13:21:41.000Z,"RT @ICC: #OnThisDay in 2014, Rohit Sharma went big!

The Indian opener smashed 264, the highest ever ODI score 🤯 

The worst part? Sri Lank…"
2019-11-13T07:50:14.000Z,RT @cricbuzz: Watch @bhogleharsha list down what to expect from the #INDvBAN Test series in his preview blog. Share your thoughts in the co…
2019-11-12T06:37:21.000Z,RT @Swamy39: Let us not be like moralist Bhishma watching Draupadi being stripped because five stupid husbands staked her honour in a rigge…
2019-11-12T06:37:16.000Z,RT @akshaykumar: We started our journey in this industry together...30 years ago.And I’ve seen your graph only grow from strength to streng…
2019-11-12T03:30:50.000Z,RT @Swamy39: All those who now want to claim credit for the Ram Temple case should explain what they did from 2010 to 2017 to get the heari…
2019-11-10T12:55:17.000Z,"RT @SirJadeja: ✅before Ayodhya verdict
""I am an atheist"" 😌😌😌

✅after Ayodhya verdict
""I am a Hindu and I want a masjid and only a Masjid"" 😭…"
2019-11-10T11:10:51.000Z,RT @SirJadeja: That was quick 🤣🔥🤣 https://t.co/RRyAWoYDKo
2019-11-10T07:34:18.000Z,RT @SirJadeja: Odd days                       Even days https://t.co/0yh1JXLBcm
2019-11-10T05:12:00.000Z,"RT @SirJadeja: My sincere advice to all Librandus for this evening, dil khol ke ro lo mann halka ho jayega 😭🤣😭 https://t.co/ao0OMSksg2"
2019-11-09T13:57:23.000Z,"RT @SirJadeja: #AYODHYAVERDICT is historical &amp; today's decision will be written in Golden Letters.The way every section of society, every r…"
2019-11-07T11:29:15.000Z,RT @sardanarohit: 😂😂😂 यही दिन देखना रह गया था बस! https://t.co/x0cPehdDMC
2019-10-28T06:38:03.000Z,Wish all very #HappyNewYear and scintillating and prosperous year ahead.
2019-10-05T18:31:43.000Z,"RT @hardikpandya7: Surgery done successfully 🥳 

Extremely grateful to everyone for your wishes ❣️ Will be back in no time! Till then miss…"
2019-10-05T18:06:28.000Z,RT @yuzi_chahal: What a legend 🙏🏻🕺 https://t.co/kiiTmf3EVs
2019-08-24T17:45:53.000Z,RT @SirJadeja: Agree. #ArunJaitley failed to do corruption like Former FM P Chidambaram. Never became as successful as Rahul Gandhi🙏 https:…
2019-08-24T17:45:05.000Z,"RT @SirJadeja: PV Sindhu beats China's Chen Yufei 21-7, 21-14; creates history by entering into her third consecutive BWF World Championshi…"
2019-08-24T11:45:49.000Z,"RT @FP_think_BEYOND: Mr Arun Jaitley - a renowned personality, distinguished lawyer, gifted orator, dynamic parliamentarian - surrendered t…"
2019-08-06T19:24:06.000Z,"RT @FP_think_BEYOND: The prominent face of women representation in Indian politics and inspiration to young India, #SushmaSwaraj passed awa…"
2019-08-06T18:34:33.000Z,"Thank you very much for your duty as external affairs minister and India will always miss  #sushmaswaraj madam , may your soul rest in peace madam. 😢😢"
2019-08-05T09:46:12.000Z,"RT @sardanarohit: जो रोज़ कहते थे कि दम है तो हटा के दिखाओ धारा 370, आज हटाए जाने के ऐलान के बाद कह रहे हैं लोकतंत्र की हत्या कर दी!
#370Sc…"
2019-08-05T09:45:56.000Z,"RT @sudhirchaudhary: It has finally happened. Article 370 removed. Can’t believe my ears! 72 years after independence, the government of In…"
2019-08-05T09:45:53.000Z,"RT @DrKumarVishwas: Bravoooooo 🇮🇳🇮🇳🇮🇳🇮🇳👍
Thanks @PMOIndia @AmitShah 🙏  #KashmirParFinalFight"
2019-08-05T09:45:21.000Z,"RT @sardanarohit: तीन तलाक़ ✅
धारा 370  ✅
राम मंदिर   🤔"
2019-07-27T11:55:04.000Z,"RT @SirJadeja: ICC suspends Zimbabwe from International Cricket. 

27 year old #MohammadAmir retires from Test Cricket. Waiting for Fakhar…"
2019-07-27T11:54:51.000Z,RT @SirJadeja: Azam Khan is a repeat offender. It's just that this time it happened inside the Parliament. Perverts like Azam Khan must be…
2019-07-23T05:18:08.000Z,RT @imVkohli: Phenomenal achievement by our golden girl @Himadas8. You are certainly making us proud. Hats off to your spirit. Wish you con…
2019-07-23T05:18:01.000Z,"RT @sachin_rt: I congratulate Team @isro on achieving yet another milestone with the launch of #Chandrayaan2!

Hope this paves the way for…"
2019-07-21T10:50:55.000Z,RT @SirJadeja: Ye kaunsa Asthma hai bhai jo bas Diwali ke din hota hai 🤔 #PriyankaChopra https://t.co/ueT1lfL6eE
2019-07-18T04:01:21.000Z,RT @ImRo45: Devasted to see this. People of Assam near Kaziranga please drive safely and slowly as these beautiful animals have no where to…
2019-07-16T02:22:39.000Z,@Harisfactor @ICC Konsa mal fuka hai 🐷🐷🐷
2019-07-16T02:20:33.000Z,"@AaaaFanatic @DarkKnightEcho @VipulCh82574222 @ismailkhan9874 @ICC Ok so because of gobar's century won the WC , shame porks wasn't even in the Semi-final 🐷🐷🐷🐷"
2019-07-12T10:52:38.000Z,"RT @ImRo45: We failed to deliver as a team when it mattered, 30 minutes of poor cricket yesterday &amp; that snatched away our chance for the c…"
2019-07-10T17:19:54.000Z,RT @imVkohli: Firstly I want to thank all our fans who came in huge numbers to support the team. You made it a memorable tournament for all…
2019-07-07T05:48:23.000Z,"RT @SirJadeja: ✅Supported Pak against India,  Pak lost
✅Supported India against England, India lost
✅Supported New Zealand against England,…"
2019-07-06T17:17:54.000Z,"5 century in 8 innings 
4th man of the match innings
3 continues century in world cup
#RohitSharma you are legend #HITMAN you are unbelievable."
2019-07-06T16:11:28.000Z,RT @SirJadeja: Ye bhi koi score hai. 264 to mai akele maarta hu 🤪 #INDvSL #SLvIND https://t.co/3ojgW5w7iS
2019-07-06T16:11:14.000Z,RT @SirJadeja: Sequence of events at today's toss 🤪 #JadejavsManjrekar #INDvSL #SLvIND https://t.co/zZ2MnRzKb6
2019-07-06T09:31:01.000Z,"RT @ICC: ""There has never been a bowler like him, and there never will be."" 

A legend of the game, Lasith Malinga has written a special st…"
2019-07-06T09:28:54.000Z,"RT @ICC: 🔹 A name that changed the face of Indian cricket
🔹 A name inspiring millions across the globe
🔹 A name with an undeniable legacy…"
2019-07-05T16:29:55.000Z,"@swapnil_jagtap_ 1200 runs, 300 by fucker zaman, 500 by gobar aazam 200-200 by pizza-bugger 
Bangladesh all out at 20 runs"
2019-07-05T16:28:11.000Z,@Sama_Gautham Rohit still has one inning to play at group stage
2019-07-02T17:36:22.000Z,RT @YUVSTRONG12: @KP24 @ImRo45 Let’s qualify first and then talk about wining 😅 and I’m talking about mos trophy not winning !
2019-06-30T07:33:41.000Z,"What a day 
#indiavsEngland #IndvsEng
#PKMKB 
@SirJadeja @BCCI @TheRealPCB https://t.co/PAki7WBr5R"
