id,time,Valence,Arousal,Dominance,emotion,Found Words,Sadness,Joy,Trust,Fear,Surprise,Anticipation,Anger,Disgust
1192,2018-07-05T09:58:17.000Z,6.7192307692307685,4.802307692307692,6.3492307692307675,Trust,"['exciting', 'feeling', 'walk', 'team', 'mate', 'represent', 'country', 'passion', 'fan', 'create', 'kind', 'energy', 'neg-explain']",0.02,0.02,0.75,0.02,0.02,0.02,0.02,0.02
1193,2018-07-04T08:12:15.000Z,5.44,3.95,5.11,Surprise,['knock'],0.04,0.04,0.04,0.04,0.6,0.04,0.04,0.04
1194,2018-07-03T08:31:17.000Z,6.892727272727273,4.27,6.182727272727273,Joy,"['wish', 'champion', 'bowler', 'amazing', 'human', 'happy', 'birthday', 'keep', 'good', 'one', 'legend']",0.02,0.77,0.02,0.02,0.02,0.02,0.02,0.02
1195,2018-07-02T08:04:38.000Z,6.475,4.03,5.58,Surprise,"['good', 'news', 'guy', 'remember']",0.03,0.03,0.03,0.03,0.72,0.03,0.03,0.03
1196,2018-06-30T17:30:07.000Z,5.883333333333333,4.14,5.526666666666666,Trust,"['top', 'session', 'guy']",0.04,0.04,0.65,0.04,0.04,0.04,0.04,0.04
1197,2018-06-30T07:37:45.000Z,6.664545454545455,4.284545454545454,6.131818181818183,Joy,"['thanks', 'nominate', 'fitness', 'challenge', 'play', 'sport', 'love', 'nominate', 'kit', 'share', 'video']",0.02,0.74,0.02,0.02,0.02,0.02,0.02,0.02
1198,2018-06-28T12:46:35.000Z,7.3066666666666675,4.903333333333333,5.623333333333332,Joy,"['beautiful', 'day', 'sunny']",0.01,0.81,0.01,0.01,0.01,0.01,0.01,0.01
1199,2018-06-26T09:56:30.000Z,6.248571428571428,4.524285714285714,6.307142857142857,Joy,"['fantastic', 'see', 'training', 'merchant', 'brilliant', 'example', 'young']",0.03,0.69,0.03,0.03,0.03,0.03,0.03,0.03
1201,2018-06-25T06:53:21.000Z,6.472666666666668,4.596666666666667,5.9060000000000015,Trust,"['love', 'beard', 'know', 'neg-bound', 'go', 'show', 'undying', 'love', 'beard', 'participate', 'get', 'chance', 'win', 'exciting', 'prize']",0.03,0.03,0.72,0.03,0.03,0.03,0.03,0.03
1202,2018-06-24T07:54:05.000Z,6.249444444444442,4.695555555555557,5.687222222222222,Trust,"['happy', 'share', 'store', 'open', 'city', 'love', 'beauty', 'energy', 'gear', 'madness', 'guy', 'visit', 'store', 'mall', 'crazy', 'style', 'new', 'store']",0.03,0.03,0.69,0.03,0.03,0.03,0.03,0.03
1203,2018-06-23T07:34:49.000Z,5.1850000000000005,5.205,5.09,Surprise,"['go', 'bound']",0.05,0.05,0.05,0.05,0.58,0.05,0.05,0.05
1204,2018-06-21T11:48:03.000Z,5.945,4.175,6.07,Joy,"['get', 'swag', 'football', 'season', 'backpack', 'collection', 'pack', 'swag']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
1205,2018-06-19T15:19:16.000Z,6.3375,4.6325,5.5175,Surprise,"['drive', 'sunset', 'good', 'shoot']",0.03,0.03,0.03,0.03,0.7,0.03,0.03,0.03
1206,2018-06-19T07:05:48.000Z,5.657826086956523,4.03,5.519130434782609,Joy,"['session', 'include', 'band', 'work', 'body', 'strengthen', 'include', 'lateral', 'band', 'walk', 'monster', 'walk', 'stride', 'distance', 'meter', 'repetition', 'speed', 'treadmill', 'second', 'break', 'stride', 'complete', 'set']",0.04,0.63,0.04,0.04,0.04,0.04,0.04,0.04
1207,2018-06-19T04:34:47.000Z,7.1640000000000015,4.588,6.516,Joy,"['thank', 'keep', 'joy', 'sport', 'alive']",0.01,0.8,0.01,0.01,0.01,0.01,0.01,0.01
1208,2018-06-18T11:39:18.000Z,6.37,3.822,5.95,Anticipation,"['wish', 'successful', 'world', 'cup', 'campaign']",0.03,0.03,0.03,0.03,0.03,0.71,0.03,0.03
1209,2018-06-18T10:25:29.000Z,6.33,3.6416666666666666,5.824166666666668,Joy,"['play', 'wagon', 'come', 'spot', 'play', 'wagon', 'send', 'picture', 'play', 'friend', 'family', 'use']",0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03
1210,2018-06-18T04:32:12.000Z,6.36904761904762,3.813809523809524,5.83,Joy,"['play', 'day', 'time', 'go', 'send', 'play', 'wagon', 'spot', 'wagon', 'play', 'sport', 'make', 'sure', 'share', 'photo', 'video', 'wagon', 'play', 'friend', 'family', 'use']",0.03,0.71,0.03,0.03,0.03,0.03,0.03,0.03
1211,2018-06-17T12:44:59.000Z,6.708333333333332,3.826666666666666,5.871666666666667,Surprise,"['father', 'day', 'memorable', 'make', 'special', 'father']",0.02,0.02,0.02,0.02,0.75,0.02,0.02,0.02
1212,2018-06-16T15:01:05.000Z,5.967499999999999,4.85,5.7575,Trust,"['active', 'social', 'medium', 'active']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
1213,2018-06-16T11:59:45.000Z,5.56625,4.3012500000000005,5.4387500000000015,Joy,"['people', 'neg-courage', 'like', 'find', 'funny', 'people', 'content', 'shame']",0.04,0.62,0.04,0.04,0.04,0.04,0.04,0.04
1214,2018-06-16T11:45:43.000Z,5.896,4.2156,5.8236,Trust,"['saw', 'people', 'throw', 'garbage', 'road', 'amp', 'pull', 'travel', 'luxury', 'car', 'brain', 'go', 'toss', 'people', 'keep', 'country', 'clean', 'right', 'see', 'wrong', 'happen', 'like', 'amp', 'spread', 'awareness']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
1215,2018-06-15T17:25:50.000Z,6.352,3.96,5.58,Joy,"['tell', 'story', 'day', 'sport', 'show']",0.03,0.71,0.03,0.03,0.03,0.03,0.03,0.03
1216,2018-06-14T13:48:25.000Z,5.825,3.59375,5.63625,Joy,"['look', 'look', 'right', 'people', 'inactive', 'one', 'year', 'time']",0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04
1217,2018-06-11T14:46:57.000Z,6.14,4.28,5.8277777777777775,Joy,"['day', 'move', 'purpose', 'help', 'move', 'one', 'ride', 'time', 'inspire']",0.03,0.68,0.03,0.03,0.03,0.03,0.03,0.03
1218,2018-06-11T09:04:45.000Z,6.285,4.160833333333334,5.843333333333334,Trust,"['champion', 'stellar', 'performance', 'captain', 'entire', 'team', 'night', 'provide', 'need', 'boost', 'keep', 'spirit']",0.03,0.03,0.7,0.03,0.03,0.03,0.03,0.03
1219,2018-06-10T06:19:36.000Z,5.991428571428571,3.91,5.641428571428572,Joy,"['say', 'do', 'think', 'go', 'little', 'time', 'address']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
1220,2018-06-09T07:37:36.000Z,6.518,4.096,5.612,Trust,"['talk', 'beard', 'entertaining', 'popcorn', 'time']",0.03,0.03,0.72,0.03,0.03,0.03,0.03,0.03
1221,2018-06-08T07:10:14.000Z,6.6033333333333335,4.613333333333333,6.07,Surprise,"['gear', 'exciting', 'ensure', 'first', 'know', 'brewing']",0.02,0.02,0.02,0.02,0.73,0.02,0.02,0.02
1222,2018-06-07T11:06:04.000Z,6.472941176470589,4.1270588235294134,6.054117647058822,Trust,"['live', 'promise', 'come', 'home', 'thanks', 'happy', 'part', 'family', 'make', 'watch', 'journey', 'amp', 'tag', 'friend', 'world', 'story', 'follow']",0.03,0.03,0.72,0.03,0.03,0.03,0.03,0.03
1223,2018-06-06T14:40:56.000Z,6.278333333333332,4.055,5.735833333333334,Surprise,"['season', 'start', 'wish', 'one', 'get', 'happy', 'birthday', 'jinx', 'keep', 'play', 'crucial', 'knock']",0.03,0.03,0.03,0.03,0.7,0.03,0.03,0.03
1224,2018-06-05T12:41:42.000Z,6.16,4.363636363636363,5.922727272727273,Trust,"['two', 'year', 'fantastic', 'night', 'show', 'mean', 'business', 'great', 'victory', 'do', 'champ']",0.03,0.03,0.68,0.03,0.03,0.03,0.03,0.03
1225,2018-06-05T08:53:27.000Z,6.5760000000000005,3.904,5.806,Anticipation,"['come', 'let', 'play', 'statue', 'excite']",0.02,0.02,0.02,0.02,0.02,0.73,0.02,0.02
1226,2018-06-02T17:41:21.000Z,6.19625,4.10875,5.9075,Trust,"['take', 'notice', 'good', 'friend', 'football', 'post', 'make', 'effort']",0.03,0.03,0.69,0.03,0.03,0.03,0.03,0.03
1227,2018-06-02T17:32:50.000Z,5.868571428571428,4.075714285714286,5.015714285714286,Trust,"['small', 'plea', 'take', 'little', 'time', 'give', 'listen']",0.04,0.04,0.65,0.04,0.04,0.04,0.04,0.04
1228,2018-06-01T06:20:19.000Z,5.5030769230769225,4.443076923076923,5.381538461538462,Trust,"['guy', 'grab', 'breakaway', 'youth', 'fashion', 'festival', 'shopper', 'stop', 'central', 'hurry', 'offer', 'end', 'midnight']",0.04,0.04,0.61,0.04,0.04,0.04,0.04,0.04
1229,2018-05-29T09:28:30.000Z,5.21,4.3566666666666665,5.803333333333334,Trust,"['hard', 'work', 'pay']",0.05,0.05,0.58,0.05,0.05,0.05,0.05,0.05
1230,2018-05-27T14:05:27.000Z,7.605,4.67,6.75,Surprise,"['thanks', 'hope']",0.01,0.01,0.01,0.01,0.85,0.01,0.01,0.01
1231,2018-05-27T11:25:41.000Z,6.627999999999999,4.069,5.933,Surprise,"['mate', 'check', 'store', 'stuff', 'look', 'good', 'wish', 'sure', 'big', 'success']",0.02,0.02,0.02,0.02,0.74,0.02,0.02,0.02
1232,2018-05-27T10:47:32.000Z,6.215,4.4025,5.1400000000000015,Joy,"['neg-weight', 'run', 'find', 'way']",0.03,0.69,0.03,0.03,0.03,0.03,0.03,0.03
1233,2018-05-26T06:26:05.000Z,6.450769230769232,3.982307692307692,5.810769230769231,Joy,"['wish', 'brother', 'change', 'way', 'see', 'time', 'play', 'international', 'cricket', 'wish', 'family', 'amazing', 'journey']",0.03,0.72,0.03,0.03,0.03,0.03,0.03,0.03
1234,2018-05-24T06:18:05.000Z,6.025,3.905,5.93875,Fear,"['believe', 'concept', 'win', 'learn', 'fight', 'hard', 'give', 'one', 'thing', 'sure', 'season', 'bounce', 'back', 'season', 'take', 'care']",0.03,0.03,0.03,0.67,0.03,0.03,0.03,0.03
1235,2018-05-23T14:33:48.000Z,6.306666666666668,4.133333333333334,5.575,Joy,"['accept', 'sir', 'would', 'like', 'challenge', 'wife']",0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03
1236,2018-05-23T11:23:51.000Z,5.845,3.90125,5.305,Fear,"['way', 'keep', 'fit', 'sir', 'challenge', 'let', 'bat', 'get']",0.04,0.04,0.04,0.65,0.04,0.04,0.04,0.04
1237,2018-05-23T11:07:58.000Z,5.655882352941178,4.54,5.682941176470589,Trust,"['great', 'initiative', 'sir', 'hit', 'bull', 'eye', 'discover', 'country', 'neg-play', 'neg-kind', 'sport', 'year', 'must', 'ensure', 'play', 'sport', 'get']",0.04,0.04,0.63,0.04,0.04,0.04,0.04,0.04
1238,2018-05-23T10:35:47.000Z,5.976666666666668,3.595,5.745,Trust,"['must', 'try', 'bro', 'let', 'know', 'think']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
1239,2018-05-20T15:36:39.000Z,5.861538461538461,4.149230769230769,5.6838461538461535,Anger,"['listen', 'fan', 'want', 'say', 'see', 'binge', 'chip', 'taste', 'grain', 'power', 'part', 'bake', 'neg-fry']",0.04,0.04,0.04,0.04,0.04,0.04,0.65,0.04
1241,2018-05-18T13:06:20.000Z,7.3,6.05,6.68,Surprise,['congratulation'],0.01,0.01,0.01,0.01,0.81,0.01,0.01,0.01
1242,2018-05-18T08:35:33.000Z,7.51,4.076666666666667,6.863333333333332,Joy,"['thank', 'glad', 'entertain']",0.01,0.83,0.01,0.01,0.01,0.01,0.01,0.01
1243,2018-05-17T18:59:23.000Z,6.055,4.445,5.585,Surprise,"['saw', 'live']",0.03,0.03,0.03,0.03,0.67,0.03,0.03,0.03
1244,2018-05-14T17:55:18.000Z,7.205,5.18,6.38,Joy,"['love', 'arrive']",0.01,0.8,0.01,0.01,0.01,0.01,0.01,0.01
1245,2018-05-13T15:59:33.000Z,6.33,3.8925,5.55,Surprise,"['time', 'guy', 'time', 'joy', 'play', 'time', 'run', 'past', 'excuse', 'get', 'ready', 'team', 'get', 'play', 'day', 'month', 'play', 'day', 'stay', 'tune']",0.03,0.03,0.03,0.03,0.7,0.03,0.03,0.03
1246,2018-05-13T07:37:48.000Z,5.166666666666667,4.72,5.11,Joy,"['neg-think', 'put', 'real']",0.05,0.57,0.05,0.05,0.05,0.05,0.05,0.05
1247,2018-05-12T18:40:23.000Z,6.432727272727273,3.899090909090909,5.8954545454545455,Joy,"['love', 'guy', 'make', 'thing', 'person', 'end', 'special', 'partnership', 'glad', 'finish', 'note']",0.03,0.71,0.03,0.03,0.03,0.03,0.03,0.03
1248,2018-05-10T09:46:22.000Z,6.35,4.005714285714285,5.80857142857143,Trust,"['go', 'live', 'join', 'get', 'important', 'thing', 'discuss']",0.03,0.03,0.71,0.03,0.03,0.03,0.03,0.03
1250,2018-05-02T13:52:12.000Z,5.63,4.07,5.5539999999999985,Joy,"['laughter', 'riot', 'continue', 'round', 'watch']",0.04,0.63,0.04,0.04,0.04,0.04,0.04,0.04
1251,2018-05-01T04:08:49.000Z,7.588571428571429,4.7457142857142856,6.3985714285714295,Surprise,"['happy', 'love', 'positive', 'honest', 'person', 'know', 'love']",0.01,0.01,0.01,0.01,0.84,0.01,0.01,0.01
1252,2018-04-30T14:17:36.000Z,6.9350000000000005,5.195,6.135,Surprise,"['happy', 'birthday', 'god', 'bless']",0.02,0.02,0.02,0.02,0.77,0.02,0.02,0.02
1253,2018-04-28T14:31:46.000Z,5.861538461538461,4.061538461538461,5.531538461538461,Trust,"['think', 'run', 'time', 'run', 'pad', 'send', 'video', 'run', 'mention', 'let', 'see', 'beat', 'sec']",0.04,0.04,0.65,0.04,0.04,0.04,0.04,0.04
1254,2018-04-28T09:17:24.000Z,6.66,4.7,5.85,Surprise,"['love', 'frame']",0.02,0.02,0.02,0.02,0.74,0.02,0.02,0.02
1255,2018-04-26T04:19:55.000Z,5.734,4.0680000000000005,5.626,Joy,"['join', 'take', 'pledge', 'neg-danger', 'road']",0.04,0.64,0.04,0.04,0.04,0.04,0.04,0.04
1256,2018-04-24T10:31:01.000Z,6.613333333333332,4.58,5.87,Surprise,"['wish', 'happy', 'birthday', 'real', 'master', 'blaster']",0.02,0.02,0.02,0.02,0.73,0.02,0.02,0.02
1257,2018-04-23T11:15:07.000Z,5.5633333333333335,4.883333333333334,6.133333333333334,Trust,"['main', 'man', 'action']",0.04,0.04,0.62,0.04,0.04,0.04,0.04,0.04
1258,2018-04-20T07:00:47.000Z,6.654999999999999,3.684,6.2570000000000014,Joy,"['thank', 'warm', 'encouraging', 'word', 'honor', 'able', 'make', 'time', 'list', 'grateful']",0.02,0.74,0.02,0.02,0.02,0.02,0.02,0.02
1259,2018-04-18T13:26:10.000Z,5.9325,3.90375,5.3875,Trust,"['guy', 'madness', 'begin', 'catch', 'pal', 'round', 'one', 'right']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
1260,2018-04-17T06:20:14.000Z,6.843333333333334,4.663333333333333,6.206666666666668,Joy,"['congratulation', 'brother', 'new', 'partnership', 'great', 'collection']",0.02,0.76,0.02,0.02,0.02,0.02,0.02,0.02
1261,2018-04-16T16:37:22.000Z,6.247999999999998,4.274,5.801,Trust,"['guy', 'excite', 'announce', 'sign', 'launch', 'line', 'collection', 'available', 'fan', 'visit']",0.03,0.03,0.69,0.03,0.03,0.03,0.03,0.03
1262,2018-04-16T10:50:09.000Z,6.024,4.352,5.627000000000002,Fear,"['guy', 'game', 'show', 'go', 'live', 'hour', 'glimpse', 'madness', 'stay', 'tune']",0.03,0.03,0.03,0.67,0.03,0.03,0.03,0.03
1263,2018-04-12T13:48:10.000Z,5.823333333333332,4.295,5.8583333333333325,Surprise,"['excited', 'part', 'mad', 'stay', 'tune', 'find']",0.04,0.04,0.04,0.04,0.65,0.04,0.04,0.04
1264,2018-04-11T14:42:03.000Z,5.692,4.186,5.568,Trust,"['bring', 'road', 'masterpiece', 'machine', 'coupe']",0.04,0.04,0.63,0.04,0.04,0.04,0.04,0.04
1265,2018-04-10T12:45:15.000Z,5.9620000000000015,4.506,5.776,Joy,"['work', 'hectic', 'fun', 'good', 'people']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
1266,2018-04-01T05:32:22.000Z,6.368571428571428,3.738571428571429,5.7142857142857135,Trust,"['time', 'year', 'get', 'special', 'message', 'guy', 'listen']",0.03,0.03,0.71,0.03,0.03,0.03,0.03,0.03
1268,2018-03-29T06:02:06.000Z,6.445555555555559,4.8822222222222225,5.695555555555559,Joy,"['guy', 'world', 'extravaganza', 'corner', 'thrill', 'official', 'lifestyle', 'partner', 'cheer']",0.03,0.72,0.03,0.03,0.03,0.03,0.03,0.03
1269,2018-03-29T04:37:01.000Z,5.9575000000000005,4.295,5.98,Joy,"['continue', 'series', 'present', 'way', 'flexible', 'music', 'move', 'ignite']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
1270,2018-03-27T11:03:42.000Z,5.633333333333334,4.121666666666666,6.1483333333333325,Joy,"['finish', 'condition', 'training', 'guy', 'training', 'plan']",0.04,0.63,0.04,0.04,0.04,0.04,0.04,0.04
1271,2018-03-27T02:35:11.000Z,5.750909090909091,4.340909090909091,5.61,Trust,"['world', 'top', 'infectious', 'killer', 'make', 'do', 'great', 'job', 'good', 'thought', 'wish']",0.04,0.04,0.64,0.04,0.04,0.04,0.04,0.04
1272,2018-03-26T15:35:07.000Z,6.04,3.5825,5.8675,Joy,"['great', 'session', 'get', 'everyday']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
1273,2018-03-24T13:01:39.000Z,6.83,4.195,6.92,Surprise,"['delight', 'watch']",0.02,0.02,0.02,0.02,0.76,0.02,0.02,0.02
1274,2018-03-20T13:30:57.000Z,6.35,4.19,5.99,Trust,"['great', 'job', 'say']",0.03,0.03,0.71,0.03,0.03,0.03,0.03,0.03
1275,2018-03-20T12:25:11.000Z,5.9825,4.5525,5.71,Surprise,"['great', 'cut', 'style', 'master']",0.03,0.03,0.03,0.03,0.66,0.03,0.03,0.03
1276,2018-03-19T03:17:27.000Z,6.0755555555555585,3.9455555555555564,6.005555555555557,Trust,"['game', 'cricket', 'night', 'complete', 'team', 'performance', 'big', 'boy', 'do']",0.03,0.03,0.68,0.03,0.03,0.03,0.03,0.03
1277,2018-03-19T02:36:51.000Z,6.406666666666667,4.06,6.323333333333332,Joy,"['morning', 'training', 'bliss']",0.03,0.71,0.03,0.03,0.03,0.03,0.03,0.03
1278,2018-03-17T09:30:27.000Z,6.821176470588236,4.672941176470588,6.172941176470588,Joy,"['congratulation', 'brother', 'win', 'western', 'cuisine', 'award', 'time', 'food', 'award', 'world', 'great', 'food', 'great', 'place', 'great', 'achievement', 'follow']",0.02,0.76,0.02,0.02,0.02,0.02,0.02,0.02
1279,2018-03-13T16:54:57.000Z,5.961818181818183,4.458181818181818,5.737272727272727,Fear,"['disappointed', 'neg-make', 'final', 'great', 'courage', 'show', 'boy', 'congratulation', 'splendid', 'season', 'team']",0.03,0.03,0.03,0.66,0.03,0.03,0.03,0.03
1280,2018-03-12T04:34:46.000Z,6.097,4.187,6.0379999999999985,Joy,"['congratulation', 'ace', 'amp', 'athlete', 'win', 'bronze', 'compound', 'team', 'category', 'cup']",0.03,0.68,0.03,0.03,0.03,0.03,0.03,0.03
1281,2018-03-11T11:22:41.000Z,5.16,3.25,5.55,Joy,['chill'],0.05,0.57,0.05,0.05,0.05,0.05,0.05,0.05
1282,2018-03-10T17:16:58.000Z,6.308181818181819,4.050909090909091,5.951818181818182,Joy,"['great', 'evening', 'fortress', 'thank', 'man', 'season', 'set', 'exciting', 'second', 'leg', 'neg-wait']",0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03
1283,2018-03-10T08:19:43.000Z,7.1933333333333325,4.98,6.013333333333334,Surprise,"['love', 'new', 'collection']",0.01,0.01,0.01,0.01,0.8,0.01,0.01,0.01
1284,2018-03-09T08:12:38.000Z,6.283333333333332,4.08,6.46,Joy,"['look', 'successful', 'inning']",0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03
1285,2018-03-09T08:02:35.000Z,6.135,4.301666666666667,5.89,Trust,"['step', 'bat', 'drive', 'billion', 'say', 'partner']",0.03,0.03,0.68,0.03,0.03,0.03,0.03,0.03
1286,2018-03-09T07:40:27.000Z,6.404,4.1080000000000005,6.096,Trust,"['happen', 'right', 'fill', 'guy', 'real']",0.03,0.03,0.71,0.03,0.03,0.03,0.03,0.03
1287,2018-03-09T05:29:30.000Z,5.128333333333333,3.95,5.026666666666666,Joy,"['season', 'hectic', 'tour', 'time', 'take', 'backseat']",0.05,0.57,0.05,0.05,0.05,0.05,0.05,0.05
1288,2018-03-08T12:52:58.000Z,5.8566666666666665,4.255,5.504166666666666,Joy,"['check', 'move', 'think', 'show', 'join', 'challenge', 'amp', 'show', 'dance', 'move', 'follow', 'detail']",0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04
1289,2018-03-08T12:44:42.000Z,6.575,4.3475,6.34,Joy,"['would', 'stunning', 'view', 'home']",0.02,0.73,0.02,0.02,0.02,0.02,0.02,0.02
1290,2018-03-08T04:20:55.000Z,6.5025,4.225,6.1374999999999975,Joy,"['tag', 'extraordinary', 'woman', 'life']",0.03,0.72,0.03,0.03,0.03,0.03,0.03,0.03
1291,2018-03-07T08:49:50.000Z,6.867999999999999,4.8439999999999985,6.192,Surprise,"['spring', 'collection', 'stay', 'guy', 'excited']",0.02,0.02,0.02,0.02,0.76,0.02,0.02,0.02
1292,2018-03-04T14:40:26.000Z,6.085714285714285,3.8278571428571433,5.958571428571428,Trust,"['semi', 'come', 'second', 'comprehensive', 'win', 'row', 'great', 'show', 'put', 'let', 'keep', 'go', 'build', 'momentum']",0.03,0.03,0.68,0.03,0.03,0.03,0.03,0.03
1293,2018-03-04T06:11:54.000Z,6.93,3.865,5.985,Surprise,"['lovely', 'people', 'good', 'memory']",0.02,0.02,0.02,0.02,0.77,0.02,0.02,0.02
1294,2018-03-02T05:22:28.000Z,5.952000000000001,4.1960000000000015,5.577000000000001,Trust,"['night', 'wife', 'work', 'one', 'film', 'see', 'time', 'get', 'scar', 'proud']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
1295,2018-03-01T08:36:13.000Z,6.40375,4.30875,5.7725,Joy,"['time', 'watch', 'groove', 'tune', 'new', 'feature', 'new', 'collection']",0.03,0.71,0.03,0.03,0.03,0.03,0.03,0.03
1296,2018-03-01T06:17:05.000Z,6.35,4.59625,5.63,Surprise,"['get', 'surprise', 'guy', 'head', 'reveal', 'new', 'swag', 'look']",0.03,0.03,0.03,0.03,0.71,0.03,0.03,0.03
1297,2018-02-28T16:55:37.000Z,6.195,4.605,5.975,Fear,"['performance', 'lad']",0.03,0.03,0.03,0.69,0.03,0.03,0.03,0.03
1298,2018-02-28T15:41:47.000Z,5.764444444444447,4.666666666666667,5.465555555555557,Anticipation,"['see', 'lead', 'goal', 'end', 'first', 'neg-wait', 'neg-see', 'goal', 'second']",0.04,0.04,0.04,0.04,0.04,0.64,0.04,0.04
1299,2018-02-28T05:34:41.000Z,7.036666666666667,4.48,6.74,Joy,"['coffee', 'home', 'taste']",0.02,0.78,0.02,0.02,0.02,0.02,0.02,0.02
1300,2018-02-25T06:12:02.000Z,5.97,3.7325,5.67375,Joy,"['great', 'way', 'end', 'wonderful', 'tour', 'time', 'team', 'hind']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
1301,2018-02-20T12:17:42.000Z,6.45,3.52,6.24,Joy,['find'],0.03,0.72,0.03,0.03,0.03,0.03,0.03,0.03
1302,2018-02-19T05:28:16.000Z,6.756,4.16,6.207999999999998,Trust,"['night', 'dinner', 'boy', 'good', 'win']",0.02,0.02,0.75,0.02,0.02,0.02,0.02,0.02
1303,2018-02-16T19:14:17.000Z,5.841666666666668,4.05,6.14,Joy,"['proud', 'whole', 'unit', 'series', 'win', 'hind']",0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04
1304,2018-02-16T06:41:47.000Z,6.4675,4.645,5.8925,Joy,"['let', 'spark', 'inspire', 'sound']",0.03,0.72,0.03,0.03,0.03,0.03,0.03,0.03
1305,2018-02-15T05:41:28.000Z,5.501666666666668,3.61,5.621666666666666,Sadness,"['wait', 'watch', 'one', 'see', 'blow', 'wait']",0.61,0.04,0.04,0.04,0.04,0.04,0.04,0.04
1306,2018-02-08T11:47:59.000Z,6.817272727272727,4.580909090909091,6.228181818181818,Joy,"['extraordinary', 'gesture', 'extraordinary', 'young', 'happy', 'read', 'proud', 'wish', 'luck', 'upcoming', 'competition']",0.02,0.76,0.02,0.02,0.02,0.02,0.02,0.02
1307,2018-02-07T08:18:48.000Z,7.0,4.42,6.125,Trust,"['reminder', 'love']",0.02,0.02,0.78,0.02,0.02,0.02,0.02,0.02
1308,2018-02-06T09:37:45.000Z,6.341428571428572,4.548571428571429,5.717142857142857,Joy,"['congratulation', 'get', 'hold', 'brand', 'new', 'collection', 'go']",0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03
1309,2018-02-05T10:18:45.000Z,5.84,3.24,5.515,Joy,"['town', 'one']",0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04
1310,2018-02-03T09:25:48.000Z,6.013333333333334,4.1977777777777785,6.0988888888888875,Joy,"['win', 'boy', 'take', 'step', 'stone', 'way', 'go', 'enjoy', 'moment']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
1311,2018-01-29T16:49:32.000Z,5.725,4.381666666666667,5.641666666666668,Joy,"['grand', 'slam', 'open', 'legend', 'take', 'bow']",0.04,0.64,0.04,0.04,0.04,0.04,0.04,0.04
1312,2018-01-27T17:23:19.000Z,6.118888888888887,3.7277777777777774,6.222222222222222,Trust,"['proud', 'hat', 'whole', 'team', 'show', 'character', 'day', 'special', 'hind']",0.03,0.03,0.68,0.03,0.03,0.03,0.03,0.03
1313,2018-01-10T14:24:49.000Z,6.524,4.442,5.948,Joy,"['touchdown', 'city', 'gear', 'one', 'excited']",0.03,0.72,0.03,0.03,0.03,0.03,0.03,0.03
1314,2018-01-03T06:12:26.000Z,6.5520000000000005,4.284,5.98,Joy,"['town', 'beautiful', 'place', 'beautiful', 'one']",0.02,0.73,0.02,0.02,0.02,0.02,0.02,0.02
1315,2018-01-01T09:52:20.000Z,7.31375,4.62125,6.28875,Joy,"['wish', 'happy', 'healthy', 'prosperous', 'new', 'year', 'love', 'light']",0.01,0.81,0.01,0.01,0.01,0.01,0.01,0.01
1316,2017-12-29T10:42:59.000Z,6.025,4.422499999999999,5.5825000000000005,Trust,"['great', 'shoot', 'great', 'time']",0.03,0.03,0.67,0.03,0.03,0.03,0.03,0.03
1317,2017-12-27T07:09:39.000Z,6.615,4.2625,5.75,Trust,"['groom', 'look', 'classic', 'wedding']",0.02,0.02,0.74,0.02,0.02,0.02,0.02,0.02
1318,2017-12-27T06:36:52.000Z,7.77,3.33,6.89,Joy,['thank'],0.01,0.86,0.01,0.01,0.01,0.01,0.01,0.01
1319,2017-12-25T04:43:07.000Z,6.372999999999998,4.257,6.132999999999999,Joy,"['wish', 'luck', 'start', 'enjoy', 'game', 'express', 'part', 'come', 'let', 'cheer']",0.03,0.71,0.03,0.03,0.03,0.03,0.03,0.03
1320,2017-12-22T14:18:57.000Z,5.924,4.4689999999999985,5.985,Anger,"['like', 'watch', 'score', 'hundred', 'adequate', 'point', 'urge', 'take', 'sport', 'go']",0.03,0.03,0.03,0.03,0.03,0.03,0.66,0.03
