id,time,Valence,Arousal,Dominance,emotion,Found Words,Sadness,Joy,Trust,Fear,Surprise,Anticipation,Anger,Disgust
1842,2011-10-02T15:46:00.000Z,5.67,3.712,5.864,Surprise,"['hog', 'top', 'team', 'auburn', 'top']",0.04,0.04,0.04,0.04,0.63,0.04,0.04,0.04
1843,2011-10-02T05:30:08.000Z,6.59,4.595,5.66,Surprise,"['get', 'marry']",0.02,0.02,0.02,0.02,0.73,0.02,0.02,0.02
1844,2011-10-02T01:26:58.000Z,5.9075,4.2725,5.9525,Surprise,"['big', 'shout', 'hospitality', 'rock']",0.03,0.03,0.03,0.03,0.66,0.03,0.03,0.03
1845,2011-10-02T01:00:30.000Z,6.2860000000000005,3.388,5.782,Trust,"['let', 'shave', 'real', 'good', 'time']",0.03,0.03,0.7,0.03,0.03,0.03,0.03,0.03
1846,2011-10-01T22:21:44.000Z,5.405555555555557,4.4222222222222225,5.615555555555557,Surprise,"['airport', 'guy', 'gear', 'come', 'gate', 'take', 'halftime', 'win', 'awkward']",0.04,0.04,0.04,0.04,0.6,0.04,0.04,0.04
1847,2011-10-01T20:08:37.000Z,5.616666666666667,3.89,5.516666666666668,Trust,"['end', 'band', 'remain']",0.04,0.04,0.62,0.04,0.04,0.04,0.04,0.04
1848,2011-10-01T17:57:48.000Z,5.8238461538461515,4.16,5.440769230769232,Joy,"['band', 'crap', 'easy', 'show', 'hog', 'play', 'family', 'guy', 'show', 'come', 'terrible', 'metaphor', 'game']",0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04
1849,2011-10-01T17:45:17.000Z,5.82,3.94,5.5,Fear,"['hog', 'play', 'defense']",0.04,0.04,0.04,0.65,0.04,0.04,0.04,0.04
1850,2011-10-01T04:37:54.000Z,5.34,4.07,5.0625,Joy,"['late', 'night', 'back', 'hotel']",0.04,0.59,0.04,0.04,0.04,0.04,0.04,0.04
1851,2011-10-01T04:36:40.000Z,5.136666666666667,4.3966666666666665,5.66,Trust,"['would', 'say', 'jinx']",0.05,0.05,0.57,0.05,0.05,0.05,0.05,0.05
1852,2011-10-01T01:40:47.000Z,6.57,4.34,5.598,Trust,"['cutie', 'whit', 'kid', 'standard', 'live']",0.02,0.02,0.73,0.02,0.02,0.02,0.02,0.02
1853,2011-09-30T19:08:26.000Z,6.343333333333334,3.9855555555555564,5.627777777777778,Surprise,"['get', 'moon', 'frat', 'guy', 'car', 'think', 'guy', 'like', 'stuff']",0.03,0.03,0.03,0.03,0.7,0.03,0.03,0.03
1854,2011-09-30T18:18:45.000Z,5.91,2.9,4.83,Joy,['way'],0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
1855,2011-09-30T17:18:19.000Z,6.374,4.048,6.372000000000001,Trust,"['renew', 'car', 'tag', 'thank', 'internet']",0.03,0.03,0.71,0.03,0.03,0.03,0.03,0.03
1856,2011-09-30T04:40:41.000Z,4.026666666666666,4.666666666666667,4.723333333333334,Joy,"['shoot', 'fat', 'boy']",0.06,0.45,0.06,0.06,0.06,0.06,0.06,0.06
1857,2011-09-30T04:30:00.000Z,5.87625,4.1725,5.46875,Trust,"['teen', 'wolf', 'show', 'tv', 'tv', 'channel', 'proud', 'time']",0.04,0.04,0.65,0.04,0.04,0.04,0.04,0.04
1858,2011-09-30T01:25:11.000Z,4.6425,4.98,4.4875,Trust,"['tell', 'guy', 'jerk', 'neg-invite']",0.05,0.05,0.52,0.05,0.05,0.05,0.05,0.05
1859,2011-09-30T01:00:45.000Z,5.91,3.81,5.94,Surprise,['would'],0.03,0.03,0.03,0.03,0.66,0.03,0.03,0.03
1860,2011-09-30T00:59:24.000Z,5.54,4.928,5.25,Joy,"['life', 'hard', 'love', 'painful', 'get']",0.04,0.62,0.04,0.04,0.04,0.04,0.04,0.04
1861,2011-09-29T15:55:10.000Z,6.55,4.71,5.12,Surprise,['guy'],0.02,0.02,0.02,0.02,0.73,0.02,0.02,0.02
1862,2011-09-29T04:11:58.000Z,7.17,3.62,6.94,Trust,['agree'],0.01,0.01,0.8,0.01,0.01,0.01,0.01,0.01
1865,2011-09-28T20:40:53.000Z,6.3255555555555585,3.581111111111112,5.911111111111111,Joy,"['come', 'ark', 'call', 'think', 'good', 'starter', 'discuss', 'true', 'gospel']",0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03
1866,2011-09-27T14:01:14.000Z,5.123333333333333,4.37,5.593333333333334,Joy,"['guy', 'work', 'roof', 'work', 'head', 'twitchy']",0.05,0.57,0.05,0.05,0.05,0.05,0.05,0.05
1867,2011-09-26T14:58:12.000Z,5.8028571428571425,4.244285714285715,5.764285714285713,Joy,"['figure', 'good', 'possibility', 'plan', 'drop', 'tailgate', 'say']",0.04,0.64,0.04,0.04,0.04,0.04,0.04,0.04
1868,2011-09-26T14:28:44.000Z,6.062222222222222,4.467777777777778,5.38,Joy,"['buddy', 'work', 'get', 'new', 'phone', 'speed', 'test', 'hose', 'phone']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
1869,2011-09-26T14:04:51.000Z,5.8975,4.19,5.4725,Trust,"['go', 'ride', 'look', 'carpool']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
1870,2011-09-26T13:40:54.000Z,6.2733333333333325,3.9166666666666665,5.7316666666666665,Trust,"['thanks', 'new', 'year', 'resolution', 'year', 'end']",0.03,0.03,0.7,0.03,0.03,0.03,0.03,0.03
1871,2011-09-26T13:39:34.000Z,5.392,4.296,5.466,Fear,"['see', 'run', 'mile', 'hit', 'thing']",0.04,0.04,0.04,0.6,0.04,0.04,0.04,0.04
1872,2011-09-26T12:18:39.000Z,5.48,5.04,4.9,Surprise,['marathon'],0.04,0.04,0.04,0.04,0.61,0.04,0.04,0.04
1873,2011-09-26T12:18:14.000Z,5.48,5.04,4.9,Surprise,['marathon'],0.04,0.04,0.04,0.04,0.61,0.04,0.04,0.04
1874,2011-09-26T04:00:32.000Z,5.866666666666667,4.636666666666667,5.403333333333332,Joy,"['run', 'mile', 'run']",0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04
1875,2011-09-24T20:29:26.000Z,5.44142857142857,4.345714285714286,5.19,Anticipation,"['think', 'hog', 'go', 'give', 'high', 'blood', 'pressure']",0.04,0.04,0.04,0.04,0.04,0.6,0.04,0.04
1876,2011-09-24T18:34:29.000Z,5.1,4.43,5.4129999999999985,Fear,"['speak', 'feel', 'good', 'policy', 'throw', 'everyday', 'situation', 'kill', 'bug', 'throw']",0.05,0.05,0.05,0.57,0.05,0.05,0.05,0.05
1877,2011-09-24T15:09:19.000Z,5.747999999999998,3.968,6.05,Joy,"['play', 'need', 'reason', 'root', 'poke']",0.04,0.64,0.04,0.04,0.04,0.04,0.04,0.04
1878,2011-09-24T15:08:08.000Z,6.173333333333334,4.578333333333333,5.538333333333332,Sadness,"['like', 'sport', 'guy', 'break', 'tough', 'guy']",0.69,0.03,0.03,0.03,0.03,0.03,0.03,0.03
1879,2011-09-24T15:03:49.000Z,5.14,4.4816666666666665,5.071666666666666,Joy,"['cancer', 'girl', 'friendship', 'story', 'morn', 'tear']",0.05,0.57,0.05,0.05,0.05,0.05,0.05,0.05
1880,2011-09-23T15:47:52.000Z,6.272857142857142,4.277142857142857,5.805714285714285,Fear,"['hyperspace', 'real', 'scientist', 'record', 'particle', 'travel', 'light']",0.03,0.03,0.03,0.7,0.03,0.03,0.03,0.03
1881,2011-09-23T15:45:56.000Z,6.0925,4.62125,5.58625,Joy,"['go', 'practice', 'lion', 'apocalypse', 'get', 'fantasy', 'team', 'happy']",0.03,0.68,0.03,0.03,0.03,0.03,0.03,0.03
1882,2011-09-23T13:26:27.000Z,6.4,4.305714285714286,5.841428571428572,Trust,"['one', 'life', 'belong', 'need', 'live', 'bring', 'glory']",0.03,0.03,0.71,0.03,0.03,0.03,0.03,0.03
1883,2011-09-22T19:55:54.000Z,5.431111111111113,4.268888888888889,5.193333333333333,Anger,"['annoy', 'construction', 'campus', 'double', 'class', 'time', 'first', 'world', 'problem']",0.04,0.04,0.04,0.04,0.04,0.04,0.6,0.04
1884,2011-09-21T22:23:47.000Z,4.97,4.366666666666667,5.3566666666666665,Sadness,"['grade', 'boy', 'fall']",0.55,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1885,2011-09-21T18:35:47.000Z,5.93,3.87,5.806666666666668,Surprise,"['lunch', 'break', 'yoga']",0.03,0.03,0.03,0.03,0.66,0.03,0.03,0.03
1886,2011-09-21T17:13:03.000Z,3.025,5.2200000000000015,2.755,Surprise,"['neg-taste', 'neg-right']",0.08,0.08,0.08,0.08,0.34,0.08,0.08,0.08
1888,2011-09-21T03:45:31.000Z,4.895,4.785,4.34,Trust,"['bad', 'guy']",0.05,0.05,0.54,0.05,0.05,0.05,0.05,0.05
1889,2011-09-21T03:41:12.000Z,5.504,4.136,5.142,Trust,"['get', 'busy', 'get', 'busy', 'loose']",0.04,0.04,0.61,0.04,0.04,0.04,0.04,0.04
1890,2011-09-20T17:59:16.000Z,5.68,4.109999999999999,5.4225,Trust,"['sound', 'like', 'hater', 'club']",0.04,0.04,0.63,0.04,0.04,0.04,0.04,0.04
1891,2011-09-20T16:04:55.000Z,6.0244444444444465,3.8555555555555565,5.887777777777778,Surprise,"['watch', 'usher', 'video', 'night', 'fuse', 'get', 'keep', 'play', 'work']",0.03,0.03,0.03,0.03,0.67,0.03,0.03,0.03
1892,2011-09-20T04:38:56.000Z,4.878181818181818,4.409090909090909,5.295454545454546,Joy,"['late', 'watch', 'cling', 'sin', 'earthly', 'life', 'like', 'people', 'cling', 'old', 'junk']",0.05,0.54,0.05,0.05,0.05,0.05,0.05,0.05
1893,2011-09-19T15:26:32.000Z,6.4879999999999995,4.194,5.936,Trust,"['honest', 'love', 'see', 'miss', 'would']",0.03,0.03,0.72,0.03,0.03,0.03,0.03,0.03
1894,2011-09-19T11:47:08.000Z,5.64,3.57,5.94,Sadness,['come'],0.63,0.04,0.04,0.04,0.04,0.04,0.04,0.04
1895,2011-09-19T03:47:34.000Z,6.088333333333333,4.91,5.191666666666666,Anticipation,"['football', 'announcer', 'game', 'neg-end', 'final', 'play']",0.03,0.03,0.03,0.03,0.03,0.68,0.03,0.03
1896,2011-09-19T00:36:47.000Z,4.932857142857143,5.605714285714287,4.821428571428571,Joy,"['run', 'finish', 'lightning', 'monsoon', 'tornado', 'warning', 'run']",0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05
1898,2011-09-18T04:45:31.000Z,5.29,4.13,4.52,Surprise,['roommate'],0.04,0.04,0.04,0.04,0.59,0.04,0.04,0.04
1899,2011-09-18T02:00:02.000Z,5.417999999999998,4.202,5.584,Trust,"['look', 'sharp', 'moment', 'blob', 'jelly']",0.04,0.04,0.6,0.04,0.04,0.04,0.04,0.04
1900,2011-09-17T00:39:37.000Z,5.307777777777779,4.388888888888889,5.543333333333332,Surprise,"['thing', 'learn', 'pit', 'bull', 'pepper', 'commercial', 'like', 'neg-idea', 'like']",0.04,0.04,0.04,0.04,0.59,0.04,0.04,0.04
1901,2011-09-17T00:03:01.000Z,6.02,4.394444444444444,5.427777777777778,Joy,"['see', 'lion', 'king', 'relive', 'childhood', 'dimension', 'hot', 'date', 'alert']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
1902,2011-09-16T20:03:58.000Z,5.496666666666667,4.456666666666667,5.86,Trust,"['earth', 'cool', 'disagree']",0.04,0.04,0.61,0.04,0.04,0.04,0.04,0.04
1903,2011-09-16T15:56:38.000Z,5.862,3.756,5.546,Surprise,"['white', 'shirt', 'work', 'drip', 'coffee']",0.04,0.04,0.04,0.04,0.65,0.04,0.04,0.04
1904,2011-09-16T15:44:11.000Z,5.1525,4.32125,5.31375,Anger,"['bitter', 'dumb', 'room', 'tv', 'tv', 'game', 'hog', 'game']",0.05,0.05,0.05,0.05,0.05,0.05,0.57,0.05
1905,2011-09-16T15:13:11.000Z,6.53,4.673333333333334,6.15,Trust,"['bold', 'like', 'guacamole']",0.02,0.02,0.73,0.02,0.02,0.02,0.02,0.02
1906,2011-09-16T15:11:57.000Z,3.89,4.5,3.78,Trust,['judge'],0.07,0.07,0.43,0.07,0.07,0.07,0.07,0.07
1907,2011-09-16T01:00:24.000Z,5.045,4.0,5.04,Sadness,"['poor', 'fish']",0.56,0.05,0.05,0.05,0.05,0.05,0.05,0.05
1908,2011-09-14T19:55:54.000Z,4.991666666666666,4.835,5.098333333333334,Trust,"['neg-think', 'neg-ark', 'beat', 'see', 'finish', 'west']",0.05,0.05,0.55,0.05,0.05,0.05,0.05,0.05
1909,2011-09-14T14:19:39.000Z,5.055,5.475,5.195,Surprise,"['neg-rice', 'jam']",0.05,0.05,0.05,0.05,0.56,0.05,0.05,0.05
1910,2011-09-12T15:33:44.000Z,6.5,4.2,6.1466666666666665,Surprise,"['taco', 'bell', 'thank', 'play', 'remind', 'baby']",0.03,0.03,0.03,0.03,0.72,0.03,0.03,0.03
1911,2011-09-12T15:19:28.000Z,5.8275000000000015,3.2575,5.5625,Joy,"['way', 'back', 'home', 'truck']",0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04
1912,2011-09-12T03:45:53.000Z,4.2200000000000015,5.4,5.1850000000000005,Surprise,"['cowgirl', 'fail']",0.06,0.06,0.06,0.06,0.47,0.06,0.06,0.06
1913,2011-09-12T03:05:25.000Z,6.362,4.096,6.062,Trust,"['truth', 'honest', 'think', 'dream', 'stink']",0.03,0.03,0.71,0.03,0.03,0.03,0.03,0.03
1915,2011-09-11T20:37:37.000Z,5.8,3.15,5.45,Joy,['arch'],0.04,0.64,0.04,0.04,0.04,0.04,0.04,0.04
1916,2011-09-11T16:16:48.000Z,5.9860000000000015,4.52,5.4639999999999995,Joy,"['way', 'ram', 'stadium', 'first', 'game']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
1917,2011-09-11T02:49:51.000Z,5.75,4.0525,5.4975000000000005,Surprise,"['get', 'hose', 'spot', 'game']",0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.04
1918,2011-09-11T02:38:17.000Z,6.605,3.951666666666666,5.97,Surprise,"['card', 'game', 'good', 'intro', 'song', 'air']",0.02,0.02,0.02,0.02,0.73,0.02,0.02,0.02
1919,2011-09-10T22:45:24.000Z,5.62,3.4,6.16,Joy,['settle'],0.04,0.62,0.04,0.04,0.04,0.04,0.04,0.04
1920,2011-09-10T21:32:18.000Z,6.166,3.838,5.674,Surprise,"['bro', 'couple', 'seat', 'get', 'woman']",0.03,0.03,0.03,0.03,0.69,0.03,0.03,0.03
1921,2011-09-10T21:18:53.000Z,5.524,3.832,5.28,Joy,"['pass', 'time', 'pub', 'baseball', 'bit']",0.04,0.61,0.04,0.04,0.04,0.04,0.04,0.04
1922,2011-09-10T19:11:27.000Z,6.13,4.076666666666667,4.933333333333334,Joy,"['city', 'museum', 'time']",0.03,0.68,0.03,0.03,0.03,0.03,0.03,0.03
1923,2011-09-10T16:15:12.000Z,7.17,5.81,7.11,Joy,['weekend'],0.01,0.8,0.01,0.01,0.01,0.01,0.01,0.01
1924,2011-09-09T21:19:19.000Z,6.633333333333333,4.46,6.2733333333333325,Joy,"['ready', 'weekend', 'get']",0.02,0.74,0.02,0.02,0.02,0.02,0.02,0.02
1925,2011-09-09T20:33:29.000Z,5.45,3.67,5.06,Trust,['need'],0.04,0.04,0.61,0.04,0.04,0.04,0.04,0.04
1926,2011-09-09T16:01:06.000Z,4.115,4.325,5.325,Trust,"['link', 'fail']",0.06,0.06,0.46,0.06,0.06,0.06,0.06,0.06
1927,2011-09-09T12:19:49.000Z,6.0725,3.545,5.5075,Surprise,"['camp', 'shirt', 'ozone', 'night']",0.03,0.03,0.03,0.03,0.67,0.03,0.03,0.03
1928,2011-09-07T15:37:33.000Z,5.748333333333332,4.8,5.836666666666668,Trust,"['campaign', 'slogan', 'neg-mess', 'football', 'rich', 'irony']",0.04,0.04,0.64,0.04,0.04,0.04,0.04,0.04
1929,2011-09-06T17:04:39.000Z,6.04,3.985,5.815,Trust,"['black', 'make', 'song', 'dark']",0.03,0.03,0.67,0.03,0.03,0.03,0.03,0.03
1930,2011-09-06T15:48:03.000Z,5.795,3.835,5.565,Trust,"['bro', 'see']",0.04,0.04,0.64,0.04,0.04,0.04,0.04,0.04
1931,2011-09-06T15:01:12.000Z,7.86,6.05,7.11,Trust,['awesome'],0.0,0.0,0.87,0.0,0.0,0.0,0.0,0.0
1932,2011-09-05T19:24:48.000Z,6.6,5.28,6.42,Surprise,['engage'],0.02,0.02,0.02,0.02,0.73,0.02,0.02,0.02
1934,2011-09-05T16:10:06.000Z,6.2275,3.4625000000000004,5.71,Joy,"['let', 'rest', 'labor', 'day']",0.03,0.69,0.03,0.03,0.03,0.03,0.03,0.03
1935,2011-09-04T22:03:46.000Z,5.62,3.5,5.75,Sadness,['android'],0.62,0.04,0.04,0.04,0.04,0.04,0.04,0.04
1936,2011-09-04T01:13:35.000Z,6.0,4.78,4.74,Surprise,['nation'],0.03,0.03,0.03,0.03,0.67,0.03,0.03,0.03
1937,2011-09-04T00:26:11.000Z,5.4350000000000005,3.88,5.005,Trust,"['go', 'hog']",0.04,0.04,0.6,0.04,0.04,0.04,0.04,0.04
1938,2011-09-03T16:58:30.000Z,5.8133333333333335,4.295,5.501666666666668,Anger,"['bit', 'ballgame', 'auburn', 'would', 'like', 'lose']",0.04,0.04,0.04,0.04,0.04,0.04,0.65,0.04
1939,2011-09-03T15:03:30.000Z,6.20625,3.75625,5.66,Joy,"['nice', 'run', 'morn', 'dedicate', 'watch', 'football', 'rest', 'day']",0.03,0.69,0.03,0.03,0.03,0.03,0.03,0.03
1940,2011-09-02T13:56:20.000Z,5.895714285714287,4.228571428571429,5.974285714285713,Surprise,"['potluck', 'day', 'work', 'bring', 'layer', 'dip', 'win']",0.03,0.03,0.03,0.03,0.66,0.03,0.03,0.03
1941,2011-09-01T22:35:51.000Z,5.78,3.3425,5.805,Surprise,"['desert', 'mix', 'hear', 'tweet']",0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.04
1942,2011-09-01T18:23:04.000Z,7.496666666666666,6.043333333333332,6.62,Anticipation,"['awesome', 'excited', 'football']",0.01,0.01,0.01,0.01,0.01,0.83,0.01,0.01
1943,2011-08-31T19:13:56.000Z,5.972,4.306,5.988,Trust,"['score', 'four', 'time', 'present', 'comment']",0.03,0.03,0.66,0.03,0.03,0.03,0.03,0.03
1944,2011-08-30T18:18:41.000Z,6.4,3.85,6.05,Surprise,['dinner'],0.03,0.03,0.03,0.03,0.71,0.03,0.03,0.03
1945,2011-08-29T21:46:30.000Z,7.59,4.6,6.95,Sadness,['song'],0.84,0.01,0.01,0.01,0.01,0.01,0.01,0.01
1946,2011-08-29T19:12:08.000Z,6.16,4.226666666666667,5.123333333333333,Anticipation,"['time', 'day', 'football']",0.03,0.03,0.03,0.03,0.03,0.68,0.03,0.03
1947,2011-08-29T01:08:41.000Z,5.52,3.26,5.33,Joy,['abide'],0.04,0.61,0.04,0.04,0.04,0.04,0.04,0.04
1948,2011-08-29T01:03:58.000Z,6.262857142857143,4.541428571428573,5.7285714285714295,Joy,"['get', 'do', 'hang', 'nephew', 'kid', 'pretty', 'cute']",0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03
1949,2011-08-28T18:33:23.000Z,6.345,4.26,6.16,Surprise,"['buffet', 'lunch']",0.03,0.03,0.03,0.03,0.7,0.03,0.03,0.03
1950,2011-08-27T14:51:45.000Z,5.37,4.33,5.94,Trust,['swag'],0.04,0.04,0.6,0.04,0.04,0.04,0.04,0.04
1952,2011-08-26T02:16:12.000Z,6.0109090909090925,4.800909090909091,5.366363636363637,Joy,"['like', 'drive', 'chicken', 'car', 'smell', 'like', 'fart', 'know', 'neg-let', 'neg-one', 'neg-rip']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
1953,2011-08-25T22:13:27.000Z,4.854444444444447,4.794444444444443,4.52,Joy,"['cyclone', 'earthquake', 'comet', 'democrat', 'seem', 'take', 'full', 'possession', 'late']",0.05,0.54,0.05,0.05,0.05,0.05,0.05,0.05
1954,2011-08-25T13:36:06.000Z,6.08,3.9125,5.5375,Joy,"['college', 'football', 'one', 'week']",0.03,0.68,0.03,0.03,0.03,0.03,0.03,0.03
1955,2011-08-24T18:02:39.000Z,6.047999999999999,4.024,5.5280000000000005,Joy,"['date', 'age', 'geology', 'lab', 'cool']",0.03,0.67,0.03,0.03,0.03,0.03,0.03,0.03
1956,2011-08-23T02:15:23.000Z,6.066666666666666,4.823333333333333,5.493333333333332,Sadness,"['help', 'good', 'neg-sure']",0.67,0.03,0.03,0.03,0.03,0.03,0.03,0.03
1957,2011-08-22T12:18:59.000Z,6.053333333333334,3.9733333333333336,5.4833333333333325,Surprise,"['dedicate', 'week', 'run']",0.03,0.03,0.03,0.03,0.67,0.03,0.03,0.03
1958,2011-08-22T02:19:11.000Z,5.779999999999999,4.29,5.2200000000000015,Sadness,"['miss', 'sunset']",0.64,0.04,0.04,0.04,0.04,0.04,0.04,0.04
1959,2011-08-21T21:25:18.000Z,5.9825,4.1725,5.535,Surprise,"['actual', 'guy', 'jeopardy', 'right']",0.03,0.03,0.03,0.03,0.66,0.03,0.03,0.03
1960,2011-08-21T17:47:05.000Z,5.62375,3.80125,5.555,Surprise,"['get', 'mash', 'potato', 'mouth', 'mouth', 'full', 'sour', 'cream']",0.04,0.04,0.04,0.04,0.62,0.04,0.04,0.04
1961,2011-08-20T22:11:34.000Z,5.7425,3.5475,5.5725,Surprise,"['show', 'library', 'minute', 'close']",0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.04
1962,2011-08-20T16:44:37.000Z,6.795,4.245,6.49,Trust,"['odyssey', 'good']",0.02,0.02,0.76,0.02,0.02,0.02,0.02,0.02
1963,2011-08-20T15:01:09.000Z,3.62,3.0,4.3,Trust,['morn'],0.07,0.07,0.4,0.07,0.07,0.07,0.07,0.07
1964,2011-08-20T11:34:17.000Z,5.691666666666666,4.416666666666667,4.848333333333334,Surprise,"['love', 'fall', 'love', 'time', 'confuse', 'saw']",0.04,0.04,0.04,0.04,0.63,0.04,0.04,0.04
1965,2011-08-20T11:33:29.000Z,6.3190909090909075,4.6863636363636365,5.9754545454545465,Joy,"['give', 'god', 'glory', 'hope', 'continue', 'growth', 'become', 'man', 'man', 'awesome', 'bro']",0.03,0.7,0.03,0.03,0.03,0.03,0.03,0.03
1966,2011-08-19T20:00:11.000Z,6.109999999999999,4.583333333333333,5.153333333333333,Trust,"['miss', 'new', 'guy']",0.03,0.03,0.68,0.03,0.03,0.03,0.03,0.03
1967,2011-08-19T15:03:14.000Z,5.1275,4.0275,5.1537500000000005,Joy,"['guy', 'aisle', 'take', 'hat', 'send', 'team', 'jealous', 'neg-invite']",0.05,0.57,0.05,0.05,0.05,0.05,0.05,0.05
1968,2011-08-19T13:28:57.000Z,5.5600000000000005,4.1825,5.5275,Surprise,"['crazy', 'hat', 'day', 'work']",0.04,0.04,0.04,0.04,0.62,0.04,0.04,0.04
1969,2011-08-19T12:10:01.000Z,6.471666666666668,4.426666666666667,6.12,Joy,"['cook', 'breakfast', 'pajama', 'get', 'go', 'work']",0.03,0.72,0.03,0.03,0.03,0.03,0.03,0.03
1970,2011-08-19T03:07:56.000Z,6.36,3.62,5.59,Anticipation,['day'],0.03,0.03,0.03,0.03,0.03,0.71,0.03,0.03
1971,2011-08-19T00:31:03.000Z,5.705,3.975,5.855,Joy,"['work', 'day']",0.04,0.63,0.04,0.04,0.04,0.04,0.04,0.04
1972,2011-08-18T20:58:11.000Z,5.151428571428571,4.21,5.072857142857143,Trust,"['neg-burger', 'come', 'spam', 'guy', 'get', 'little', 'rock']",0.05,0.05,0.57,0.05,0.05,0.05,0.05,0.05
1973,2011-08-18T14:59:10.000Z,6.31125,4.49375,5.6375,Anticipation,"['word', 'start', 'get', 'excite', 'football', 'season', 'woo', 'pig']",0.03,0.03,0.03,0.03,0.03,0.7,0.03,0.03
1974,2011-08-18T12:07:54.000Z,5.27,3.19,5.38,Joy,['sign'],0.04,0.59,0.04,0.04,0.04,0.04,0.04,0.04
1975,2011-08-18T02:58:24.000Z,5.297999999999999,4.67,5.11,Surprise,"['cuss', 'whole', 'youth', 'group', 'fire']",0.04,0.04,0.04,0.04,0.59,0.04,0.04,0.04
1976,2011-08-16T18:27:16.000Z,6.08,4.732,5.52,Trust,"['neg-sure', 'translation', 'good', 'guy', 'help']",0.03,0.03,0.68,0.03,0.03,0.03,0.03,0.03
1977,2011-08-16T14:59:48.000Z,5.53,4.086666666666667,4.866666666666667,Surprise,"['forge', 'ring', 'rule']",0.04,0.04,0.04,0.04,0.61,0.04,0.04,0.04
1978,2011-08-16T13:27:06.000Z,5.492000000000001,4.334,5.482,Sadness,"['try', 'destroy', 'one', 'ring', 'power']",0.61,0.04,0.04,0.04,0.04,0.04,0.04,0.04
1979,2011-08-16T03:55:02.000Z,5.5950000000000015,4.335,5.385,Joy,"['mile', 'run']",0.04,0.62,0.04,0.04,0.04,0.04,0.04,0.04
1980,2011-08-16T02:02:18.000Z,7.38,4.95,6.84,Joy,['brave'],0.01,0.82,0.01,0.01,0.01,0.01,0.01,0.01
1981,2011-08-15T23:12:42.000Z,5.61,5.17,5.583333333333332,Surprise,"['deceive', 'beautiful', 'see']",0.04,0.04,0.04,0.04,0.62,0.04,0.04,0.04
1982,2011-08-15T19:34:47.000Z,5.104,4.5280000000000005,5.402,Anticipation,"['school', 'start', 'mean', 'tweet', 'increase']",0.05,0.05,0.05,0.05,0.05,0.57,0.05,0.05
1983,2011-08-15T11:51:10.000Z,5.3875,3.465,4.9375,Joy,"['knock', 'leg', 'evening', 'sore']",0.04,0.6,0.04,0.04,0.04,0.04,0.04,0.04
1984,2011-08-15T03:57:01.000Z,7.0,3.43,6.11,Trust,['moon'],0.02,0.02,0.78,0.02,0.02,0.02,0.02,0.02
1985,2011-08-14T13:35:02.000Z,6.2825,4.22,5.545,Surprise,"['think', 'good', 'omen', 'wed']",0.03,0.03,0.03,0.03,0.7,0.03,0.03,0.03
1986,2011-08-13T18:24:04.000Z,5.734999999999999,3.02,4.875,Surprise,"['librarian', 'weird']",0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.04
1987,2011-08-13T18:23:21.000Z,6.244,3.954,5.806,Joy,"['library', 'run', 'book', 'roman', 'emperor', 'book', 'run', 'tribe', 'book', 'hobbit']",0.03,0.69,0.03,0.03,0.03,0.03,0.03,0.03
1988,2011-08-13T16:38:30.000Z,5.684545454545455,3.624545454545456,5.807272727272728,Trust,"['check', 'golfer', 'glove', 'make', 'sure', 'finger', 'stick', 'put', 'back', 'pocket', 'put']",0.04,0.04,0.63,0.04,0.04,0.04,0.04,0.04
1989,2011-08-13T16:27:43.000Z,6.6750000000000025,4.415,6.58,Surprise,"['like', 'say']",0.02,0.02,0.02,0.02,0.74,0.02,0.02,0.02
1990,2011-08-13T01:08:09.000Z,7.455,4.825,6.1400000000000015,Surprise,"['rainbow', 'beautiful']",0.01,0.01,0.01,0.01,0.83,0.01,0.01,0.01
1992,2011-08-11T00:50:35.000Z,6.556,4.84,5.8439999999999985,Joy,"['lightning', 'can', 'run', 'eat', 'food']",0.02,0.73,0.02,0.02,0.02,0.02,0.02,0.02
1993,2011-08-10T15:49:23.000Z,5.6375,4.095,5.415,Trust,"['take', 'paisley', 'spoon', 'pay']",0.04,0.04,0.63,0.04,0.04,0.04,0.04,0.04
1994,2011-08-10T15:43:53.000Z,5.184285714285714,3.968571428571429,5.194285714285714,Trust,"['reason', 'country', 'music', 'lame', 'paisley', 'burn', 'doormat']",0.05,0.05,0.58,0.05,0.05,0.05,0.05,0.05
